,Cell,MSE,Passed,MAPE
2211,CESAL12L,327.63,0.010089,13.04
4634,CESAL13L,99.49,0.008001,8.29
1266,CESAL17L,159.36,0.010097,9.61
3020,CESAL27L,164.69,0.002018,9.83
3964,CESAL31L,81.14,0.009034,5.40
1370,CESAL32L,491.37,0.008018,15.22
3916,CESAL33L,96.46,0.004000,7.47
5056,CESAL37L,236.56,0.008105,11.94
3966,CESAZ11L,63.75,0.005995,6.03
5066,CESAZ12L,235.63,0.008031,11.91
2292,CESAZ17L,147.04,0.002011,9.22
2914,CESAZ21L,115.35,0.018093,8.25
1936,CESAZ22L,325.09,0.010089,13.74
5169,CESAZ23L,227.27,0.004000,10.28
1448,CESAZ27L,183.65,0.010085,10.47
4417,CESAZ31L,12.37,0.010057,2.84
1927,CESAZ32L,182.80,0.008031,11.02
1738,CESAZ33L,184.20,0.012103,10.95
1146,CESAZ34L,175.27,0.010062,10.18
205,CESAZ36L,330.04,0.010019,11.02
257,CESAZ37L,114.02,0.002048,8.90
607,CESBL11L,42.71,0.010058,5.33
4910,CESBL12L,292.48,0.010083,15.31
4770,CESBL21L,74.62,0.000000,5.73
4527,CESBL22L,317.99,0.012001,11.77
1973,CESBL31L,51.22,0.010071,5.74
2618,CESBL32L,248.08,0.008041,14.20
331,CESBO11L,77.99,0.010035,6.54
4977,CESBO12L,311.86,0.010030,13.42
1463,CESBO13L,227.12,0.010061,12.01
4882,CESBO14L,308.51,0.007946,13.85
1928,CESBO17L,469.21,0.010026,16.88
1932,CESBO21L,50.70,0.000000,4.96
3922,CESBO22L,114.31,0.011998,8.09
2796,CESBO23L,122.81,0.000000,7.74
3080,CESBO24L,494.45,0.015321,12.48
2104,CESBO27L,207.88,0.010087,10.99
3796,CESBO31L,39.71,0.008000,4.14
1089,CESBO32L,66.55,0.002013,6.78
1843,CESBO33L,148.68,0.010027,9.07
1122,CESBO34L,222.47,0.002015,11.09
4178,CESBO36L,56.68,0.004011,6.91
3746,CESBO37L,353.90,0.010032,14.20
1450,CESBO77L,125.23,0.002014,8.50
462,CESDE12L,168.79,0.020152,10.06
2508,CESDE13L,164.78,0.010045,9.50
1589,CESDE16L,61.28,0.002041,6.91
719,CESDE17L,167.11,0.010096,9.18
663,CESDE22L,112.30,0.002040,8.03
3291,CESDE23L,88.58,0.010106,7.14
2984,CESDE24L,326.70,0.002014,14.31
2055,CESDE26L,230.10,0.010064,14.09
2585,CESDE27L,165.38,0.000000,10.10
305,CESDE31L,47.12,0.010017,5.38
3376,CESDE32L,74.16,0.008025,7.07
170,CESDE33L,53.54,0.010062,5.79
4567,CESDE36L,254.66,0.010892,9.83
3557,CESDE37L,56.86,0.009913,6.14
711,CESDH16L,41.45,0.008018,5.96
530,CESDH17L,51.43,0.010072,5.28
4061,CESDH26L,94.71,0.013999,8.50
5187,CESDH27L,106.10,0.010301,7.88
1210,CESDK12L,140.13,0.002014,9.59
908,CESDK13L,130.47,0.002017,9.81
1587,CESDK16L,57.12,0.010022,6.40
4475,CESDK17L,90.50,0.008000,7.30
2788,CESDK22L,92.07,0.010080,7.89
4139,CESDK23L,83.39,0.010000,7.57
4356,CESDK26L,112.77,0.004000,9.18
2060,CESDK27L,75.12,0.010032,6.92
644,CESDK32L,180.54,0.012136,9.67
2705,CESDK33L,119.05,0.002043,7.69
2124,CESDK36L,120.61,0.000000,9.04
3931,CESDK37L,113.32,0.008000,8.06
601,CESFA11L,115.80,0.010026,7.84
1246,CESFA12L,360.61,0.010071,14.13
4851,CESFA13L,209.20,0.009882,11.40
762,CESFA17L,189.23,0.012111,9.10
7,CESFA21L,18.64,0.008019,3.29
1239,CESFA22L,223.98,0.000000,11.92
1575,CESFA23L,176.19,0.002012,9.23
1286,CESFA24L,259.02,0.002017,12.41
833,CESFA27L,130.49,0.010084,7.01
1307,CESGE16L,92.35,0.010033,6.43
782,CESGE17L,337.68,0.006070,14.62
3888,CESGE26L,3.46,0.034301,1.67
3761,CESGE27L,209.69,0.002018,10.26
1084,CESGE32L,213.23,0.002017,11.02
1095,CESGE33L,117.40,0.010060,8.02
3493,CESGE36L,98.88,0.010047,7.55
1614,CESGE37L,125.10,0.010039,9.09
2964,CESHA17L,121.42,0.010032,8.31
2783,CESHA22L,457.49,0.002043,14.82
1070,CESHA23L,75.97,0.010040,7.37
4275,CESHA27L,121.67,0.010029,9.05
1593,CESIB11L,37.24,0.010082,4.07
4866,CESIB12L,132.89,0.010034,8.32
515,CESIB13L,83.94,0.010036,6.03
4279,CESIB17L,49.80,0.010077,5.84
4679,CESIB21L,56.43,0.010030,5.77
2240,CESIB22L,234.38,0.010029,11.64
2615,CESIB23L,136.32,0.010034,9.18
1743,CESIB27L,152.82,0.008013,9.45
692,CESIB31L,48.58,0.010028,5.41
1306,CESIB32L,162.06,0.010061,7.53
4155,CESIB37L,56.18,0.008032,5.89
3727,CESIS16L,92.31,0.010071,7.54
2147,CESIS17L,152.64,0.008014,9.66
3619,CESIS26L,68.67,0.010045,7.15
3665,CESIS27L,522.12,0.010022,16.99
2636,CESIS36L,106.70,0.010036,9.35
2672,CESIS37L,325.70,0.010081,13.76
1808,CESIV11L,119.08,0.002010,7.85
1252,CESIV12L,303.64,0.010030,12.60
1878,CESIV13L,202.70,0.010067,9.89
1609,CESIV16L,467.92,0.008016,18.83
3567,CESIV17L,173.29,0.010063,10.58
4369,CESIV22L,206.72,0.011989,10.99
1769,CESIV23L,216.84,0.010031,10.69
4701,CESIV26L,156.71,0.008405,10.69
3934,CESIV27L,110.81,0.012002,8.33
3170,CESIV31L,68.08,0.008044,6.06
2389,CESIV32L,321.80,0.020147,13.28
3606,CESIV33L,102.80,0.002011,7.77
1569,CESIV36L,161.49,0.000000,10.95
3381,CESIV37L,211.50,0.010027,11.09
3236,CESKE16L,52.24,0.010090,4.63
2338,CESKE17L,136.04,0.010042,9.38
1297,CESKE26L,44.30,0.007993,5.59
1206,CESKE27L,100.94,0.000000,7.43
3729,CESKE36L,74.38,0.000000,7.63
490,CESKE37L,89.64,0.010044,7.51
4762,CESLG12L,132.00,0.010109,8.19
3878,CESLG13L,106.61,0.010186,7.39
169,CESLG14L,175.75,0.012095,10.55
3357,CESLG17L,115.72,0.010083,8.13
3849,CESLG22L,62.99,0.020082,6.29
1293,CESLG23L,76.06,0.002009,6.58
2232,CESLG24L,163.16,0.010036,10.22
1971,CESLG27L,133.62,0.010050,9.10
2732,CESLG32L,89.69,0.010083,7.35
2271,CESLG33L,80.89,0.010085,7.13
3286,CESLG37L,100.04,0.020083,7.98
1400,CESLI16L,305.70,0.004000,13.56
2875,CESLI17L,73.66,0.010070,6.10
33,CESLI22L,99.81,0.007748,8.07
1851,CESLI23L,216.80,0.008016,8.23
2836,CESLI26L,161.98,0.000000,9.46
4817,CESLI27L,72.71,0.010065,6.34
1304,CESLI32L,130.81,0.008040,9.12
779,CESLI36L,110.72,0.000000,8.84
1585,CESLI37L,57.19,0.010119,5.57
2478,CESMA11L,24.23,0.010029,3.80
2407,CESMA12L,105.66,0.002012,8.60
1329,CESMA13L,63.48,0.010029,5.22
3668,CESMA16L,63.31,0.010059,4.98
3028,CESMA17L,30.16,0.010124,4.26
469,CESMA22L,122.41,0.002014,8.23
1094,CESMA23L,65.71,0.010030,6.33
2945,CESMA24L,109.68,0.010066,7.52
4010,CESMA26L,122.53,0.008993,9.11
3793,CESMA27L,82.84,0.006010,6.90
419,CESMA31L,24.08,0.009838,3.76
4108,CESMA32L,142.39,0.006000,10.02
3114,CESMA33L,73.96,0.000000,7.04
4799,CESMA34L,104.89,0.008015,6.51
2628,CESMA36L,54.12,0.010058,6.75
4032,CESMA37L,117.22,0.010971,7.43
4035,CESMI12L,57.21,0.007979,6.06
866,CESMI13L,30.54,0.002042,4.70
5145,CESMI16L,126.32,0.008005,9.43
387,CESMI17L,39.32,0.010091,4.86
4363,CESMI26L,144.96,0.008008,10.41
2992,CESMI27L,394.44,0.008046,15.65
4530,CESMK16L,297.50,0.008000,11.65
4889,CESMK17L,52.62,0.010087,5.54
4310,CESMK26L,27.46,0.010036,3.50
2004,CESMK27L,184.54,0.008013,9.94
4006,CESMK32L,62.61,0.014030,6.15
49,CESMK33L,29.69,0.010086,4.01
318,CESMK36L,32.57,0.010048,4.87
4743,CESMK37L,25.62,0.008000,3.92
1071,CESMK42L,130.83,0.010030,8.96
2909,CESMK43L,83.94,0.002014,6.53
2058,CESMK47L,77.83,0.002011,7.04
4589,CESMO11L,27.29,0.008005,3.81
2748,CESMO12L,91.45,0.010057,7.40
2181,CESMO13L,209.38,0.038116,10.04
3313,CESMO17L,174.85,0.010034,9.15
1011,CESMO21L,2.86,0.015970,0.98
2870,CESMO22L,27.00,0.002016,4.24
1824,CESMO23L,30.17,0.010136,3.46
1231,CESMO24L,30.40,0.010029,3.91
3751,CESMO27L,6.50,0.010082,2.07
1385,CESOS16L,7.51,0.000000,2.37
3385,CESOS17L,694.23,0.002041,21.79
2287,CESOS26L,64.70,0.010081,5.61
5195,CESOS27L,397.28,0.004000,16.33
3137,CESOS36L,23.96,0.010091,3.87
4656,CESOS37L,212.47,0.008317,11.69
5167,CESOV12L,13.94,0.006367,2.66
3146,CESOV13L,13.29,0.008031,2.72
1756,CESOV16L,11.05,0.010040,2.97
4539,CESOV17L,10.03,0.012000,2.42
1319,CESOV26L,265.21,0.000000,11.37
2824,CESOV27L,55.12,0.008017,5.49
2127,CESOZ16L,30.74,0.018114,4.60
1944,CESOZ17L,259.42,0.000000,11.25
3296,CESOZ22L,241.66,0.008026,12.55
3480,CESOZ23L,181.89,0.002015,8.69
3380,CESOZ26L,68.03,0.001551,7.48
2158,CESOZ27L,68.47,0.010069,6.19
4402,CESPF11L,117.72,0.003990,8.04
2349,CESPF12L,248.02,0.002017,11.07
1835,CESPF13L,159.05,0.002045,9.96
4646,CESPF17L,81.10,0.008000,6.89
1376,CESPF21L,4.46,0.010092,1.75
1517,CESPF22L,21.58,0.012057,3.76
1900,CESPF23L,4.42,0.008013,1.84
2057,CESPF27L,47.54,0.032215,5.03
333,CESPF31L,165.76,0.002012,8.75
3861,CESPF32L,229.59,0.012014,12.42
3547,CESPF33L,101.90,0.010028,8.12
3568,CESPF37L,44.58,0.010112,5.45
3755,CESRO12L,200.80,0.008001,9.93
465,CESRO13L,300.86,0.010041,9.54
2360,CESRO16L,54.34,0.002016,5.75
4028,CESRO17L,108.36,0.008992,7.62
3387,CESRO26L,32.26,0.000000,4.30
3899,CESRO27L,123.76,0.011999,7.49
4841,CESRO32L,136.51,0.010030,8.92
4076,CESRO36L,138.07,0.005999,10.93
1109,CESRO37L,99.20,0.000000,7.83
3213,CESRT11L,37.10,0.010080,4.84
1908,CESRT12L,74.00,0.000000,6.60
834,CESRT13L,53.90,0.010021,6.20
1638,CESRT14L,97.64,0.007967,7.26
1265,CESRT17L,73.04,0.010041,6.91
617,CESRT22L,40.70,0.000000,4.84
4707,CESRT23L,68.99,0.010036,6.85
1406,CESRT24L,96.62,0.010079,6.89
2593,CESRT31L,68.24,0.010072,5.46
1672,CESRT32L,43.35,0.010091,4.95
4737,CESRT33L,29.63,0.002015,4.20
78,CESRT34L,71.37,0.010065,6.50
3289,CESRT37L,74.88,0.010061,6.37
3666,CESRT41L,25.15,0.008013,3.72
478,CESRT42L,39.24,0.010022,4.91
2086,CESRT43L,54.82,0.010090,5.60
2269,CESRT44L,87.21,0.010059,7.49
319,CESRT47L,95.72,0.002042,7.57
1214,CESSO11L,91.48,0.010082,5.84
1676,CESSO12L,189.72,0.010039,10.01
2046,CESSO13L,139.01,0.010080,8.66
1697,CESSO14L,358.71,0.010082,13.52
973,CESSO17L,498.89,0.000000,13.63
4461,CESSO21L,26.02,0.010090,3.82
1645,CESSO22L,199.40,0.010058,11.38
4065,CESSO23L,146.10,0.011999,9.07
1382,CESSO27L,146.33,0.010053,10.29
1601,CESSO31L,35.79,0.010026,4.37
3184,CESSO32L,238.35,0.010026,11.47
3120,CESSO33L,239.04,0.008043,9.43
3952,CESSO37L,126.18,0.010040,9.03
3596,CESSO42L,166.80,0.010033,9.51
1106,CESSO43L,69.93,0.010034,6.40
3660,CESSO47L,108.32,0.006524,7.51
3472,CESUA12L,542.73,0.010088,18.70
1983,CESUA13L,281.47,0.010099,14.01
2149,CESUA14L,733.65,0.010046,19.49
4883,CESUA17L,345.42,0.008017,15.00
4635,CESUA27L,271.72,0.008001,13.37
50,CESUA32L,452.21,0.008019,16.89
4745,CESUA33L,204.56,0.002041,11.49
3543,CESUA37L,592.31,0.000000,19.04
463,CESYS11L,26.38,0.008020,3.91
875,CESYS12L,268.51,0.000000,11.95
1028,CESYS13L,437.31,0.016003,10.82
1147,CESYS14L,475.93,0.010034,16.43
4414,CESYS17L,240.24,0.012033,12.53
3106,CESYS21L,28.90,0.008022,4.06
2357,CESYS22L,205.02,0.010024,10.59
4501,CESYS23L,164.82,0.012040,9.05
3435,CESYS27L,197.03,0.002015,11.17
1255,CESYS31L,92.92,0.002013,7.15
3406,CESYS32L,181.30,0.010057,9.36
2420,CESYS37L,300.17,0.010073,12.46
267,CEVGR11L,18.32,0.010075,2.44
2684,CEVGR12L,51.79,0.012086,5.94
4795,CEVGR13L,53.94,0.008044,5.63
313,CEVGR17L,44.40,0.010088,5.39
4920,CEVGR21L,6.10,0.002016,1.72
2485,CEVGR22L,34.33,0.010020,4.65
1007,CEVGR23L,50.73,0.007999,5.55
5020,CEVGR27L,95.45,0.010061,6.65
4853,CEVGR31L,13.25,0.010043,2.85
211,CEVGR32L,195.59,0.008046,12.45
1729,CEVGR33L,101.48,0.000000,7.05
1035,CEVGR37L,26.37,0.010059,4.17
2488,CEVKY12L,40.27,0.010054,4.78
4087,CEVKY13L,102.51,0.016005,6.79
705,CEVKY21L,58.06,0.010041,4.87
676,CEVKY22L,48.76,0.012106,5.21
4583,CEVKY23L,87.87,0.004000,6.66
1029,CEVKY31L,8.61,0.018086,1.89
3661,CEVKY32L,107.00,0.007851,7.98
2834,CEVKY33L,44.10,0.010034,4.72
3644,CEVKY37L,32.67,0.000000,4.59
3775,CEVMR11L,7.00,0.008019,2.01
1391,CEVMR12L,29.01,0.010081,2.73
4497,CEVMR13L,33.23,0.011289,2.83
3194,CEVMR21L,8.21,0.010030,2.52
1650,CEVMR22L,16.37,0.010084,3.42
1775,CEVMR23L,9.98,0.010087,2.56
4818,CEVMR31L,4.50,0.010030,1.56
355,CEVMR32L,24.34,0.010069,4.12
13,CEVMR33L,12.06,0.010067,2.72
2677,CEVMR41L,9.46,0.010035,2.17
4053,CEVMR42L,8.33,0.014961,2.24
3523,CEVMR43L,4.14,0.010032,1.82
1321,CEVMR72L,1050.72,0.010091,28.70
1178,CEVMR73L,213.35,0.010081,6.70
1188,CEVSL11L,57.05,0.010097,5.84
2256,CEVSL12L,48.96,0.002016,4.83
715,CEVSL13L,59.57,0.010032,5.86
5067,CEVSL21L,29.01,0.002014,4.18
780,CEVSL22L,41.00,0.002011,4.58
747,CEVSL23L,62.39,0.010111,5.83
97,CEVSL31L,3.72,0.010037,1.44
4092,CEVSL32L,17.99,0.011970,3.32
216,CEVSL33L,44.51,0.008018,4.52
2822,CEVTA11L,9.62,0.012111,2.41
1430,CEVTA12L,35.19,0.002013,4.60
4473,CEVTA13L,39.44,0.012000,4.54
1002,CEVTA17L,81.02,0.008046,6.72
4257,CEVTA21L,6.10,0.010528,1.99
3462,CEVTA22L,24.86,0.010036,3.99
1914,CEVTA23L,31.01,0.010041,4.72
2074,CEVTA27L,21.28,0.010040,3.53
345,CEVTA31L,34.54,0.008017,4.28
1779,CEVTA32L,14.86,0.010062,3.16
2624,CEVTA33L,25.57,0.010062,3.47
2412,CEVTA34L,120.30,0.008016,8.72
1568,CEVTA37L,65.94,0.010083,6.28
1919,CEVTA41L,4.25,0.012136,1.51
3856,CEVTA42L,15.52,0.016000,3.13
2036,CEVTA43L,38.32,0.002014,4.30
1200,CEVTA44L,20.72,0.020141,3.61
4468,CEVTA47L,15.34,0.007999,2.92
2850,CICTT17L,6.01,0.008040,1.58
3521,CICTT27L,18.47,0.000000,3.53
3831,CIFSU11L,75.75,0.008000,6.59
4670,CIFSU12L,147.39,0.010086,8.54
2529,CIFSU13L,90.46,0.002009,6.99
230,CIFSU14L,184.07,0.007992,11.10
2580,CIFSU17L,57.70,0.008016,5.72
193,CIFSU21L,188.83,0.007997,11.90
1921,CIFSU22L,603.93,0.010081,14.05
4040,CIFSU23L,530.80,0.012967,14.00
2680,CIFSU27L,267.51,0.010082,9.51
2497,CIKOY11L,76.10,0.010035,6.82
2519,CIKOY12L,154.07,0.008046,9.43
5149,CIKOY13L,89.59,0.003998,6.87
427,CIKOY14L,155.19,0.010028,8.85
3679,CIKOY16L,53.11,0.008332,6.60
752,CIKOY17L,98.33,0.007991,7.68
2902,CIKOY21L,118.90,0.010038,7.29
1454,CIKOY22L,114.64,0.002013,8.09
2356,CIKOY23L,140.15,0.010032,9.14
1494,CIKOY26L,40.26,0.002013,5.01
4458,CIKOY27L,105.28,0.010033,7.57
1529,CIKOY31L,74.37,0.002042,6.80
1179,CIKOY32L,251.87,0.008049,11.20
1626,CIKOY33L,253.30,0.010082,11.16
1440,CIKOY36L,171.29,0.010035,10.82
5141,CIKOY37L,156.65,0.008034,9.73
2276,CILTV11L,10.28,0.010096,2.34
2409,CILTV12L,65.97,0.008009,6.26
3529,CILTV13L,49.75,0.010043,5.38
568,CILTV17L,77.02,0.010058,6.34
2835,CILTV21L,67.55,0.002015,5.96
430,CILTV27L,171.93,0.010026,9.78
329,CISIS11L,76.91,0.012097,6.35
4835,CISIS12L,133.57,0.010059,9.22
3541,CISIS13L,119.16,0.011274,8.72
5121,CISIS17L,177.74,0.006195,10.32
1654,CISIS21L,220.24,0.010020,9.41
2570,CISIS22L,142.15,0.010071,9.49
2597,CISIS23L,180.97,0.020154,10.70
4603,CISIS24L,162.87,0.009849,9.21
2304,CISIS27L,202.50,0.008016,10.81
4080,CISIS77L,231.89,0.006006,11.35
1460,CMELT16L,223.51,0.010082,13.36
5059,CMELT17L,489.49,0.010071,12.33
249,CPMIG11L,76.53,0.010071,6.62
5055,CPMIG12L,184.33,0.002045,10.62
82,CPMIG13L,280.34,0.000000,11.62
1384,CPMIG17L,283.97,0.010090,12.92
3604,CPMIG21L,150.06,0.010053,7.29
1244,CPMIG22L,225.85,0.010069,12.37
3646,CPMIG23L,190.53,0.010050,10.16
1886,CPMIG27L,244.10,0.010024,11.68
4366,CPMIG31L,100.01,0.012006,7.54
139,CPMIG32L,133.25,0.010067,9.55
2814,CPMIG33L,97.57,0.010069,7.43
2681,CPMIG34L,223.23,0.010088,10.63
2375,CPMIG37L,344.76,0.002012,14.81
3277,CREIS11L,33.23,0.002046,4.13
2237,CREIS12L,23.81,0.002019,3.48
132,CREIS13L,27.31,0.010029,3.61
3284,CREIS14L,41.03,0.010226,4.84
4421,CREIS17L,48.01,0.008015,5.64
3211,CREIS21L,24.49,0.010039,3.63
1887,CREIS22L,61.77,0.010094,5.88
2254,CREIS23L,25.51,0.008027,3.61
248,CREIS27L,54.03,0.008359,5.91
3806,CREIS31L,77.96,0.004007,6.21
1150,CREIS32L,94.91,0.010059,6.83
3809,CREIS33L,57.19,0.002017,6.21
4103,CREIS37L,99.06,0.012066,7.95
3377,CWAKE17L,280.55,0.000000,12.59
1696,CWAKE27L,77.54,0.006065,5.82
1156,CWCPO17L,134.62,0.002040,9.25
4273,CWCPO27L,71.05,0.002046,7.14
3507,CWFLY12L,970.63,0.010029,23.50
4925,CWFLY13L,444.55,0.010063,16.06
3246,CWFLY17L,2214.62,0.007987,39.92
1901,CWFUN11L,40.75,0.002017,3.90
1615,CWFUN17L,416.13,0.008043,16.35
706,CWFUN21L,35.40,0.010022,4.02
1350,CWFUN22L,139.01,0.002015,8.51
3191,CWFUN23L,98.80,0.000000,8.11
2205,CWFUN24L,209.77,0.002016,10.28
1656,CWFUN27L,70.24,0.010085,6.04
2951,CWFUN31L,215.20,0.010018,12.37
3436,CWFUN32L,410.59,0.012135,15.68
3610,CWFUN33L,307.02,0.000000,12.90
3399,CWFUN37L,334.57,0.002011,13.27
4696,CWFUR12L,207.03,0.007589,11.10
1519,CWFUR13L,245.93,0.000000,12.17
137,CWFUR17L,475.38,0.000000,17.70
2514,CWFUR27L,488.57,0.002019,18.10
1401,CWKCP16L,29.42,0.000000,4.55
3453,CWKCP17L,102.66,0.008027,7.30
673,CWKCP22L,359.37,0.001519,15.37
4371,CWKCP23L,202.58,0.012038,10.86
1044,CWKCP26L,367.82,0.000000,15.58
990,CWKCP27L,320.83,0.000000,14.39
913,CWMSM12L,17.01,0.010092,3.20
767,CWMSM13L,7.06,0.010043,2.06
4960,CWMSM17L,10.21,0.010029,2.69
4652,CWMSM22L,68.60,0.010053,7.16
2366,CWMSM23L,13.54,0.009921,2.71
2877,CWMSM27L,50.63,0.010087,5.63
2449,CWPRD17L,205.21,0.000000,11.27
1351,CWPRD27L,391.96,0.008013,12.83
2388,CWPRO12L,108.92,0.010077,8.80
593,CWPRO13L,175.63,0.012001,9.57
4074,CWPRO14L,301.96,0.019999,12.63
4535,CWPRO16L,186.04,0.012001,10.02
1801,CWPRO17L,662.12,0.002017,19.68
147,CWPRO26L,247.68,0.008041,12.49
2327,CWPRO27L,646.84,0.002018,21.41
2155,CWSIF12L,343.24,0.008023,9.35
5192,CWSIF13L,73.11,0.004003,6.07
3311,CWSIF16L,269.25,0.008045,10.90
3840,CWSIF17L,149.99,0.010026,9.13
3997,CWSIF22L,114.70,0.012255,6.93
3027,CWSIF23L,59.31,0.002048,6.06
3133,CWSIF26L,55.01,0.002017,6.65
4828,CWSIF27L,78.72,0.010039,6.70
3501,CWSLT17L,447.36,0.010081,17.00
87,CWSLT22L,349.82,0.008047,14.81
1510,CWSLT23L,95.80,0.008021,8.70
358,CWSLT27L,112.23,0.010058,8.60
3010,CWSRA12L,603.17,0.010088,20.03
2321,CWSRA13L,211.47,0.010095,10.84
703,CWSRA16L,631.93,0.010097,19.95
4410,CWSRA17L,544.70,0.003961,17.29
4568,DALMN12L,195.88,0.012004,10.52
3323,DALMN13L,226.14,0.010086,10.88
54,DALMN16L,153.83,0.000009,11.34
4486,DALMN17L,235.14,0.008000,11.14
1629,DALMN26L,41.87,0.010094,5.06
776,DALMN27L,63.54,0.002043,6.50
4587,DAYOL16L,252.93,0.008000,13.88
983,DAYOL17L,168.54,0.010075,10.34
4157,DAYOL22L,185.69,0.007992,10.65
188,DAYOL23L,201.16,0.007963,10.94
3242,DAYOL26L,810.45,0.010082,18.01
1126,DAYOL27L,127.30,0.010064,9.63
3993,DAYOL36L,187.77,0.017985,11.68
3038,DAYOL37L,166.80,0.010025,10.27
3205,DHOTE12L,592.47,0.010084,18.63
2878,DHOTE13L,179.77,0.010036,11.07
4148,DHOTE17L,404.42,0.008002,15.23
3090,DHOTE77L,393.11,0.002054,13.08
2213,DRTEK11L,1.86,0.018104,1.09
1403,DRTEK12L,286.65,0.010082,14.63
2255,DRTEK13L,100.25,0.010062,7.45
845,DRTEK17L,187.05,0.007964,8.59
5017,DRTEK21L,8.77,0.008061,2.29
646,DRTEK22L,94.54,0.008022,7.10
2959,DRTEK23L,49.86,0.008041,5.60
2496,DRTEK31L,6.73,0.010085,1.89
1417,DRTEK32L,76.92,0.010036,7.12
2741,DRTEK33L,113.57,0.002041,8.86
1202,ECZAC12L,166.77,0.016809,10.80
4146,ECZAC13L,78.18,0.010014,6.86
4555,ECZAC17L,199.12,0.012001,10.34
4613,FENBU16L,495.38,0.008001,21.16
3076,FENBU17L,110.11,0.002040,7.83
1356,FENBU26L,35.68,0.008026,5.21
4998,FENBU27L,148.21,0.002017,9.07
4930,FLIPE11L,29.67,0.010037,4.26
4790,FLIPE12L,297.19,0.010021,13.83
4308,FLIPE13L,119.59,0.002018,8.59
2179,FLIPE14L,114.98,0.008037,7.98
3960,FLIPE17L,222.35,0.008991,11.21
2854,FLIPE21L,34.83,0.002017,4.47
4338,FLIPE22L,109.68,0.014143,8.73
3620,FLIPE23L,67.36,0.008025,6.42
1538,FLIPE24L,37.42,0.002011,4.85
5112,FLIPE25L,38.71,0.008039,4.56
1840,FLIPE27L,154.43,0.010030,9.11
549,FLIPE31L,56.21,0.009227,5.20
2669,FLIPE32L,161.44,0.010068,10.22
4691,FLIPE33L,88.72,0.008018,7.99
107,FLIPE34L,169.53,0.010094,9.80
4808,FLIPE35L,49.26,0.010092,4.78
4675,FLIPE37L,149.54,0.010040,9.41
3540,GAZBO11L,8.52,0.010106,2.14
1782,GAZBO12L,30.48,0.000000,4.41
467,GAZBO13L,45.39,0.002013,5.37
4184,GAZBO17L,103.50,0.008001,8.32
1800,GAZBO21L,53.78,0.002017,5.10
2974,GAZBO22L,132.60,0.008016,8.62
3522,GAZBO23L,158.20,0.008019,10.22
3283,GAZBO27L,97.37,0.010086,7.71
1365,GBUKU12L,167.80,0.000000,10.38
3162,GBUKU13L,138.69,0.002018,8.28
2829,GBUKU14L,136.57,0.000000,9.02
4716,GBUKU15L,27.78,0.010094,4.10
4923,GBUKU17L,430.02,0.010083,14.46
807,GBUKU22L,99.06,0.010098,7.62
1606,GBUKU24L,130.64,0.010044,8.27
11,GBUKU25L,61.55,0.010065,5.96
724,GBUKU27L,143.84,0.010094,9.45
697,GBUKU31L,32.38,0.008020,3.87
243,GBUKU32L,124.67,0.002037,8.23
4330,GBUKU33L,152.49,0.018155,8.56
1974,GBUKU34L,76.21,0.010056,6.90
1649,GBUKU35L,60.30,0.010026,5.92
4235,GBUKU37L,136.50,0.007998,8.38
4708,GERAL12L,68.24,0.010077,6.50
5164,GERAL13L,81.24,0.004000,6.89
1875,GERAL17L,78.87,0.002012,6.99
3584,GERAL21L,278.49,0.000000,7.91
3767,GERAL22L,132.47,0.010068,9.48
4351,GERAL23L,138.92,0.008031,8.52
1736,GERAL27L,126.35,0.010080,8.65
4956,GERBA12L,68.97,0.010031,6.58
1006,GERBA13L,255.73,0.010030,11.81
1367,GERBA16L,117.11,0.002014,9.40
2419,GERBA17L,383.85,0.010034,15.80
4350,GERKO12L,73.05,0.011999,7.15
2770,GERKO13L,36.77,0.008024,4.96
4240,GERKO17L,52.29,0.007998,5.60
1151,GERKO22L,44.98,0.002017,5.13
3671,GERKO23L,41.98,0.010083,4.43
1602,GERKO27L,33.94,0.010080,4.61
3333,GIRAK11L,11.95,0.008014,2.63
2920,GIRAK12L,220.66,0.002012,11.76
3241,GIRAK13L,126.89,0.010064,8.56
2656,GIRAK17L,183.40,0.010035,10.32
534,GIRAK21L,10.20,0.010080,2.26
303,GIRAK22L,218.30,0.008304,12.69
3588,GIRAK23L,93.06,0.010056,8.07
3167,GIRAK27L,82.01,0.010015,7.08
4379,GIRAK31L,5.03,0.007998,1.75
1511,GIRAK32L,176.07,0.010037,11.02
3607,GIRAK33L,102.06,0.010041,7.71
1157,GIRAK34L,169.16,0.012137,10.83
1528,GIRAK37L,60.57,0.010065,5.82
801,GIRLU11L,4.98,0.007582,1.71
1163,GIRLU12L,86.11,0.010086,7.46
3847,GIRLU13L,26.70,0.011997,4.13
1623,GIRLU17L,59.66,0.010065,5.78
4503,GIRLU21L,36.17,0.007992,4.53
3272,GIRLU31L,46.74,0.002932,4.46
2296,GIRLU32L,135.98,0.010033,9.82
4561,GIRLU33L,74.34,0.007281,7.43
1805,GIRLU37L,67.39,0.010101,6.57
1245,GIRYU17L,43.33,0.010033,5.19
4127,GIRYU27L,52.11,0.006000,5.87
1692,GIRYU37L,96.42,0.000000,7.56
3342,GMSLK11L,43.92,0.002013,4.05
3783,GMSLK12L,53.09,0.012039,5.70
4358,GMSLK13L,57.77,0.012006,5.58
2943,GMSLK17L,80.60,0.002043,6.06
