,Cell,MSE,Passed,MAPE
1256,AEGDR12L,89.33,0.000000,6.56
1465,AEGDR17L,43.06,0.000000,4.72
3540,AEGDR77L,370.22,0.000000,16.09
4140,AKMEP12L,222.48,0.000000,9.39
3362,AKMEP13L,209.32,0.000000,8.31
1135,AKMEP17L,165.06,0.000000,9.24
848,AKTEK11L,179.36,0.008016,9.34
3000,AKTEK12L,320.05,0.000000,14.61
4143,AKTEK17L,370.06,0.000000,14.06
1473,AKTEK21L,61.87,0.000000,5.67
2839,AKTEK22L,120.58,0.000000,7.87
2972,AKTEK23L,171.82,0.008021,9.16
1469,AKTEK24L,141.86,0.002015,8.84
3877,AKTEK27L,226.27,0.000000,9.80
3301,ALABV17L,20.67,0.000000,3.31
1449,ALABV27L,53.98,0.000000,4.62
1223,ALABV37L,16.52,0.000000,3.18
3961,ALABY11L,1.05,0.000000,0.73
3382,ALABY12L,6.37,0.000000,2.14
189,ALABY13L,4.30,0.000000,1.55
2635,ALABY17L,22.60,0.008053,3.35
921,ALABY27L,22.47,0.000000,3.54
289,ALABY31L,4.21,0.000000,1.63
3299,ALABY32L,21.17,0.002013,3.38
3514,ALABY33L,12.69,0.000000,2.67
4964,ALABY37L,7.52,0.000000,1.92
4410,ALACT12L,78.73,0.000000,6.72
1150,ALACT13L,72.40,0.000000,5.78
5170,ALACT16L,40.74,0.000000,5.14
1109,ALACT17L,38.89,0.008018,3.29
1378,ALACT26L,91.12,0.000000,7.64
4901,ALACT27L,42.64,0.000000,4.34
3067,ALACT36L,46.02,0.002021,4.31
2376,ALACT37L,65.96,0.000000,5.31
4032,ALAGC17L,55.00,0.000000,5.72
4104,ALAGC22L,216.53,0.000000,11.21
4709,ALAGC23L,152.66,0.002045,9.56
2888,ALAGC27L,45.69,0.000000,3.71
2071,ALAGC32L,93.64,0.000000,7.88
2577,ALAGC33L,190.63,0.000000,9.98
4814,ALAGC37L,52.06,0.000000,3.84
2880,ALAGC47L,26.68,0.000000,3.65
3738,ALAGR11L,16.04,0.000000,2.73
883,ALAGR12L,44.05,0.008008,4.11
2662,ALAGR13L,23.33,0.000000,3.75
3381,ALAGR14L,61.71,0.002016,5.43
2960,ALAGR17L,129.54,0.000000,7.90
3199,ALAGR21L,49.68,0.000000,4.79
788,ALAGR22L,153.29,0.000000,8.52
3727,ALAGR23L,118.45,0.000000,7.60
3814,ALAGR24L,61.27,0.000000,5.87
4153,ALAGR26L,69.84,0.008021,7.12
4477,ALAGR27L,94.78,0.000000,6.17
213,ALAGR36L,31041041938.59,0.000000,55728.84
4389,ALAGR37L,279.75,0.000000,12.61
1375,ALAKE17L,845.51,0.000000,19.64
170,ALAKE27L,256.21,0.000000,11.80
1472,ALAKE37L,243.18,0.000000,10.93
484,ALAOT11L,74.85,0.000000,6.18
631,ALAOT17L,26.81,0.000000,3.75
2167,ALAOT21L,37.28,0.002014,3.77
4686,ALAOT22L,81.17,0.008016,6.69
202,ALAOT23L,61.29,0.000000,5.85
4232,ALAOT27L,50.38,0.000000,4.49
1598,ALAOT31L,22.61,0.000000,3.02
4769,ALAOT32L,244.74,0.008053,10.46
1334,ALAOT33L,308.45,0.000000,9.42
1189,ALAOT37L,30.47,0.002047,3.58
4454,ALARI12L,359.00,0.000000,14.52
4123,ALARI13L,163.51,0.000000,8.80
1353,ALARI17L,100.90,0.000000,7.07
4651,ALARI27L,76.99,0.000000,6.54
4796,ALARI31L,36.22,0.000000,3.26
1709,ALARI32L,111.70,0.000000,7.44
338,ALARI33L,102.09,0.000000,7.53
2352,ALARI37L,116.58,0.000000,8.27
1679,ALBAH11L,3.74,0.000000,1.16
358,ALBAH12L,18.89,0.000000,3.21
4240,ALBAH17L,27.14,0.000000,3.57
949,ALBAH21L,5.56,0.000000,1.54
4181,ALBAH22L,22.75,0.008019,3.45
4589,ALBAH31L,8.73,0.000000,2.31
2119,ALBAH32L,56.31,0.000000,5.54
3572,ALBAH33L,8.49,0.000000,2.01
4942,ALBAH34L,49.32,0.000000,5.60
3594,ALBAH37L,55.81,0.000000,5.92
1274,ALBPZ11L,22.15,0.000000,2.98
1840,ALBPZ12L,15.50,0.008026,2.91
352,ALBPZ21L,5.79,0.002024,1.53
4344,ALBPZ22L,27.21,0.000000,3.38
1263,ALBPZ31L,20.34,0.000000,2.91
2436,ALBPZ37L,65.87,0.008020,6.05
2928,ALBTK12L,284.57,0.000000,13.27
4959,ALBTK13L,242.82,0.003912,9.94
3529,ALBTK17L,206.41,0.000000,10.90
3325,ALBTK22L,135.63,0.000000,9.11
464,ALBTK23L,107.61,0.000000,8.13
5055,ALBTK27L,256.96,0.002044,12.30
271,ALBTK32L,196.88,0.000000,9.67
4909,ALBTK33L,164.82,0.000000,9.44
1744,ALBTK37L,355.25,0.000000,14.25
1458,ALCCA11L,81.42,0.000000,6.00
3309,ALCCA12L,200.74,0.000000,11.26
420,ALCCA13L,205.21,0.002050,8.47
4381,ALCCA16L,80.58,0.000000,6.95
1924,ALCCA17L,101.51,0.008014,7.60
4523,ALCCA22L,249.25,0.000000,11.92
4521,ALCCA23L,185.19,0.002017,9.41
985,ALCCA26L,28.47,0.000000,4.59
4822,ALCCA27L,79.88,0.000000,6.40
1596,ALCCA37L,123.57,0.000000,8.96
4929,ALCGI12L,263.61,0.000000,13.18
654,ALCGI13L,518.37,0.000000,12.07
1147,ALCGI16L,140.00,0.000000,8.90
3124,ALCGI17L,103.70,0.000000,8.22
1806,ALCGI22L,376.69,0.000000,14.96
4443,ALCGI23L,335.14,0.000000,11.82
4854,ALCGI26L,193.28,0.000000,10.65
1975,ALCGI27L,240.77,0.000000,11.74
521,ALCGI32L,174.27,0.000000,10.08
1662,ALCGI33L,118.18,0.000000,8.24
3873,ALCGI36L,402.84,0.000000,16.31
3608,ALCGI37L,294.05,0.008014,13.25
371,ALCHA11L,41.49,0.000000,4.40
4312,ALCHA12L,146.57,0.000000,8.91
4770,ALCHA13L,90.43,0.000000,7.29
729,ALCHA17L,133.00,0.000000,8.52
4073,ALCHA22L,94.36,0.002013,7.34
565,ALCHA23L,99.51,0.000000,7.31
909,ALCHA27L,120.13,0.000000,8.27
1475,ALCHA31L,74.37,0.000000,6.20
1177,ALCHA32L,125.95,0.000000,8.56
2525,ALCHA33L,76.87,0.000000,6.37
3956,ALCHA34L,103.63,0.008015,7.02
504,ALCHA37L,225.83,0.000000,11.61
1028,ALCTR12L,57.24,0.000000,5.47
3078,ALCTR13L,54.34,0.000000,5.31
2133,ALCTR14L,28.75,0.000000,3.15
1619,ALCTR16L,67.21,0.002017,6.82
476,ALCTR17L,17.18,0.000000,2.53
4440,ALCTR21L,39.99,0.002015,4.38
4373,ALCTR22L,54.86,0.002016,5.24
4495,ALCTR23L,65.38,0.000000,5.37
1589,ALCTR24L,32.36,0.000000,3.58
4259,ALCTR26L,84.94,0.000000,8.20
3637,ALCTR27L,76.67,0.000000,4.95
3924,ALCTR31L,63.09,0.000000,5.47
4832,ALCTR32L,132.80,0.000000,6.05
2435,ALCTR33L,116.16,0.000000,7.07
4360,ALCTR36L,102.16,0.002014,8.75
961,ALCTR37L,97.83,0.000000,7.19
4637,ALCTR41L,37.97,0.008011,3.90
2062,ALCTR42L,47.81,0.000000,4.43
46,ALCTR43L,37.62,0.000000,4.45
4551,ALCTR46L,152.75,0.008018,9.21
2633,ALCTR47L,51.74,0.008021,5.14
232,ALGCY16L,174.03,0.000000,10.57
2711,ALGCY17L,79.57,0.000000,6.23
405,ALGCY26L,308.61,0.000000,12.83
1673,ALGCY27L,80.87,0.000000,5.80
3582,ALGCY32L,186.81,0.000000,8.50
4979,ALGCY33L,158.76,0.000000,7.83
2995,ALGCY36L,215.59,0.000000,12.15
3279,ALGCY37L,48.14,0.000000,4.85
1730,ALGIS12L,30.32,0.000000,3.95
4222,ALGIS13L,25.73,0.000000,3.64
4915,ALGIS14L,27.17,0.008049,3.02
3898,ALGIS17L,86.19,0.000000,6.90
2845,ALGIS21L,16.78,0.008046,3.11
4268,ALGIS22L,60.18,0.000000,5.07
1872,ALGIS23L,31.41,0.000000,3.90
3732,ALGIS24L,36.49,0.000000,3.95
2431,ALGIS27L,35.52,0.000000,4.51
4584,ALGIS31L,61.42,0.008049,5.09
21,ALGIS32L,23.16,0.000000,3.04
1543,ALGIS33L,40.76,0.000000,3.46
3986,ALGIS34L,30.06,0.000000,2.80
2962,ALGIS37L,31.95,0.000000,3.71
1896,ALISM11L,88.23,0.002013,5.56
1206,ALISM12L,143.19,0.000000,8.25
2523,ALISM13L,129.84,0.000000,8.17
71,ALISM17L,109.75,0.000000,7.03
1807,ALISM21L,14.44,0.000000,2.71
2667,ALISM22L,266.92,0.000000,11.15
4504,ALISM23L,118.48,0.000000,8.14
275,ALISM27L,83.85,0.000000,6.68
4745,ALISM31L,37.31,0.000000,4.25
4037,ALISM32L,190.39,0.008050,9.94
5050,ALISM33L,117.72,0.000000,8.05
549,ALISM37L,128.32,0.002013,7.86
3959,ALKGI12L,506.04,0.000000,17.04
3903,ALKGI13L,194.62,0.000000,10.15
1436,ALKGI17L,512.81,0.000000,15.57
4080,ALKGI22L,398.62,0.000000,15.18
1974,ALKGI23L,177.58,0.000000,10.26
1568,ALKGI27L,103.08,0.000000,7.74
1139,ALMET11L,6.72,0.000000,1.85
4879,ALMET12L,40.01,0.002013,4.24
3649,ALMET13L,36.81,0.000000,4.31
4767,ALMET17L,94.53,0.008015,6.45
3650,ALMET21L,12.31,0.000000,2.14
1525,ALMET22L,54.00,0.000000,5.49
4485,ALMET23L,36.56,0.000000,4.77
617,ALMET27L,34.08,0.000000,4.05
3885,ALMET31L,3.37,0.000000,1.35
3941,ALMET32L,42.56,0.000000,4.39
4870,ALMET33L,55.35,0.000000,4.13
4416,ALMET37L,54.53,0.002017,4.84
4446,ALOAS11L,28.05,0.003942,3.21
3733,ALOAS12L,32.35,0.000000,2.16
2007,ALOAS13L,12.86,0.000000,2.60
1595,ALOAS17L,46.66,0.002045,5.62
2768,ALOAS21L,32.31,0.008024,3.46
2601,ALOAS22L,11.84,0.002048,2.26
4370,ALOAS23L,15.89,0.002047,2.61
2101,ALOAS31L,18.02,0.000000,2.99
3644,ALOAS32L,20.41,0.000000,3.43
2127,ALOAS33L,35.23,0.000000,4.33
1087,ALOKA16L,43.45,0.002048,4.80
1560,ALOKA17L,78.95,0.000000,6.47
4711,ALOKA36L,60.46,0.000000,6.48
3117,ALOKA37L,71.54,0.007994,6.67
88,ALOVA11L,46.81,0.008013,4.90
596,ALOVA16L,86.35,0.000000,8.26
4591,ALOVA17L,64.96,0.000000,6.05
4774,ALOVA21L,27.14,0.000000,2.79
684,ALOVA26L,111.23,0.000000,8.71
3427,ALOVA27L,10.71,0.000000,2.21
220,ALPAZ11L,83.97,0.000000,6.87
735,ALPAZ17L,155.24,0.000000,9.30
4907,ALPAZ21L,94.81,0.000000,6.10
5176,ALPAZ22L,328.15,0.000000,13.60
3667,ALPAZ23L,141.82,0.008019,7.97
4923,ALPAZ27L,218.18,0.000000,11.01
4799,ALPAZ31L,28.08,0.000000,3.51
4438,ALPAZ32L,323.87,0.008018,13.35
5162,ALPAZ33L,130.57,0.002053,8.70
4921,ALPAZ37L,184.49,0.000000,9.57
1722,ALYBE11L,14.92,0.000000,2.13
827,ALYBE17L,257.36,0.008019,11.85
2296,ALYBE27L,20.51,0.000000,3.48
3057,ALYBE37L,38.44,0.000000,4.88
1314,ALYNS12L,313.93,0.000000,10.55
2590,ALYNS13L,153.09,0.000000,8.00
124,ALYNS17L,269.79,0.000000,11.63
2886,ALYNS21L,38.04,0.000000,3.99
2595,ALYNS22L,104.54,0.002014,6.99
5044,ALYNS23L,162.41,0.000000,7.45
86,ALYNS24L,82.26,0.000000,6.09
341,ALYNS26L,854.97,0.000000,18.47
3889,ALYNS27L,119.35,0.000000,7.42
3705,ALYNS31L,23.72,0.008049,3.05
1528,ALYNS32L,491.49,0.002016,16.80
4223,ALYNS33L,332.22,0.000000,13.59
290,ALYNS37L,309.18,0.000000,11.56
3573,ALYUN12L,106.98,0.002016,8.15
3714,ALYUN13L,68.72,0.000000,6.06
387,ALYUN16L,19.63,0.008021,3.82
1457,ALYUN17L,126.22,0.002015,6.19
1277,ALYUN22L,373.67,0.008025,13.70
3935,ALYUN26L,45.27,0.000000,6.00
2079,ALYUN27L,32.87,0.000000,4.10
1667,ALYUN36L,25.99,0.000000,4.13
153,ALYUN37L,180.35,0.000000,9.02
3771,ANKOY17L,87.85,0.004000,7.05
1576,ANKOY22L,39.96,0.000000,4.42
1611,ANKOY27L,111.40,0.008034,6.71
920,ANKOY32L,38.57,0.000000,4.71
3518,ANKOY33L,36.99,0.000000,4.09
4508,ANKOY37L,47.34,0.000000,4.88
2426,APORT11L,58.08,0.000000,4.95
5106,APORT12L,96.47,0.000000,7.15
1291,APORT13L,123.81,0.002015,8.05
3089,APORT17L,61.66,0.000000,5.72
2077,APORT21L,188.58,0.000000,8.76
1044,APORT22L,377.40,0.000000,14.40
2462,APORT23L,318.02,0.006424,12.34
1964,APORT24L,196.74,0.000000,10.15
3782,APORT26L,168.96,0.000000,11.57
1433,APORT27L,365.32,0.000000,13.98
4881,APORT31L,73.44,0.000000,5.38
2222,APORT32L,107.47,0.000000,7.72
1183,APORT33L,94.68,0.000000,7.11
3779,APORT34L,100.13,0.000000,6.99
4898,APORT36L,33.50,0.002027,4.53
2211,APORT37L,297.97,0.000000,8.17
1886,ARMON11L,123.15,0.002016,7.39
155,ARMON12L,162.97,0.000000,9.96
3674,ARMON13L,166.02,0.000000,8.74
1516,ARMON17L,113.02,0.000000,7.80
3490,ARMON21L,37.81,0.000000,3.97
4013,ARMON22L,82.16,0.000000,5.29
2016,ARMON23L,80.51,0.000000,6.47
1040,ARMON24L,46.37,0.002050,4.39
3693,ARMON27L,100.99,0.000000,7.36
3372,ARMON77L,357.16,0.000000,13.59
1466,ATCAH12L,9.99,0.000000,2.00
2892,ATCAH13L,116.40,0.000000,5.02
4701,ATCAH17L,15.66,0.000000,2.74
2244,ATCAH27L,51.47,0.000000,4.55
536,ATCAH37L,72.19,0.000000,5.56
4577,ATMAK11L,7.29,0.008025,1.92
4851,ATMAK21L,24.02,0.002016,3.21
2050,ATMAK22L,18.04,0.002017,3.03
4910,ATMAK23L,7.71,0.000000,2.07
1018,ATMAK31L,24.50,0.008021,3.36
693,ATMAK32L,14.92,0.000000,2.79
2929,ATMAK33L,28.42,0.000000,3.93
5135,ATMAK34L,28.99,0.000000,3.82
2691,ATMAK37L,250.76,0.000000,13.60
4015,AVANT17L,109.61,0.000000,6.74
4522,AVANT22L,34.42,0.000000,3.81
2589,AVANT23L,61.89,0.000000,4.32
2285,AVANT27L,41.63,0.000000,4.45
450,AVENU11L,8.02,0.008050,2.13
3746,AVENU12L,18.01,0.008048,3.12
558,AVENU14L,9.66,0.000000,2.21
2421,AVENU17L,28.35,0.000000,3.30
1950,AVENU27L,24.75,0.000000,3.94
4629,AYANA12L,72.75,0.000000,6.37
4106,AYANA17L,72.56,0.008013,6.42
4241,AYANA22L,133.14,0.000000,9.30
2482,AYANA27L,94.81,0.000000,7.29
2926,AYANA32L,74.75,0.000000,6.70
2518,AYANA37L,103.69,0.000000,7.63
736,AYYOK12L,75.46,0.000000,5.94
2196,AYYOK13L,130.78,0.000000,7.41
4452,AYYOK16L,208.69,0.000000,12.94
900,AYYOK17L,95.72,0.000000,6.93
2502,AYYOK22L,100.56,0.000000,7.08
3742,AYYOK23L,158.69,0.000000,7.98
2843,AYYOK26L,296.54,0.000000,11.36
3967,AYYOK27L,86.09,0.008046,6.77
3029,B178711L,50.98,0.000000,4.62
4205,B178712L,49.84,0.000000,5.80
4836,B178713L,76.51,0.000000,6.82
708,B178714L,191.81,0.002046,10.19
1319,B178717L,102.08,0.002047,7.45
3625,B178721L,17.94,0.000000,3.04
3834,B178722L,67.33,0.002045,6.17
4831,B178723L,104.03,0.000000,7.11
4748,B178727L,95.03,0.002014,7.00
3713,B178732L,46.05,0.000000,5.23
3544,B178733L,64.85,0.008051,5.43
3888,B178737L,107.03,0.000000,6.97
776,BAG0112L,55.40,0.008015,4.34
1058,BAG0122L,40.06,0.002019,5.05
4376,BAGYL11L,47.16,0.000000,4.38
556,BAGYL12L,159.81,0.002054,8.52
4663,BAGYL13L,133.51,0.000000,9.03
2759,BAGYL17L,74.18,0.000000,6.45
4159,BAGYL21L,121.97,0.000000,7.66
4955,BAGYL22L,91.29,0.000000,7.31
1215,BAGYL23L,79.92,0.000000,7.01
2761,BAGYL27L,23.61,0.002048,3.80
639,BAHGU11L,25.46,0.000000,2.72
3355,BAHGU21L,8.47,0.000000,2.11
1989,BAHGU31L,6.00,0.000000,1.75
4821,BAHGU37L,52.53,0.000000,5.54
2003,BAKAA17L,7.20,0.000000,1.91
346,BAKAA27L,15.94,0.000000,2.53
3977,BAKAA37L,1.95,0.002048,0.79
2647,BAKTP11L,63.50,0.000000,6.60
2728,BAKTP12L,98.14,0.000000,7.36
5165,BAKTP13L,96.55,0.000000,7.03
875,BAKTP17L,40.74,0.000000,4.76
3788,BAKTP21L,46.13,0.000000,4.09
2541,BAKTP22L,66.97,0.000000,5.65
1318,BAKTP23L,67.09,0.000000,6.56
3272,BAKTP24L,38.83,0.000000,3.43
4794,BAKTP27L,72.31,0.002048,4.87
3790,BAKTP31L,50.22,0.000000,5.14
1797,BAKTP32L,51.80,0.000000,4.48
4121,BAKTP33L,141.87,0.000000,5.26
1816,BAKTP37L,13.98,0.002044,2.57
2782,BATIR12L,234.16,0.000000,8.57
4051,BATIR13L,261.92,0.002045,9.17
3340,BATIR17L,90.42,0.000000,6.98
3908,BATIR22L,62.61,0.000000,5.65
2576,BATIR23L,172.64,0.000000,7.99
908,BATIR27L,56.91,0.000000,5.62
1092,BATIR32L,70.95,0.000000,6.06
927,BATIR33L,83.22,0.000000,5.58
525,BATIR37L,73.88,0.002048,5.19
2087,BAYGI11L,2.32,0.008022,1.05
1533,BAYGI12L,21.48,0.000000,3.44
3307,BAYGI13L,13.12,0.000000,2.87
3274,BAYGI14L,12.91,0.000000,2.73
1000,BAYGI17L,61.08,0.000000,5.88
1489,BAYGI21L,5.25,0.000000,1.69
2270,BAYGI27L,20.66,0.002048,3.80
4377,BAYGI31L,3.92,0.008043,1.49
96,BAYGI32L,13.24,0.000000,2.38
1702,BAYGI33L,32.49,0.000000,3.04
4843,BAYGI34L,43.84,0.002048,4.05
23,BAYGI37L,63.49,0.000000,6.08
4764,BBABY12L,61.19,0.000000,6.06
4864,BBABY13L,95.46,0.000000,6.07
524,BBABY17L,87.93,0.000000,6.89
1817,BBABY22L,48.98,0.000000,5.71
4154,BBABY23L,37.58,0.002013,4.92
1973,BBABY27L,150.77,0.000000,9.06
69,BCLUB17L,218.19,0.000000,10.63
2817,BCLUB22L,23.71,0.000000,3.74
1794,BCLUB27L,47.13,0.000000,4.53
3424,BDKIB12L,58.99,0.002046,5.51
2851,BDKIB17L,56.36,0.002049,4.82
4133,BDKIB27L,376.21,0.000000,14.55
1850,BDKIB37L,93.92,0.008024,6.52
3949,BIATA11L,5.19,0.000000,1.71
4034,BIATA12L,70.92,0.000000,5.72
3065,BIATA13L,112.77,0.002015,7.01
330,BIATA14L,141.75,0.000000,8.18
368,BIATA17L,244.93,0.008026,6.78
4579,BIATA21L,13.20,0.000000,2.40
1327,BIATA22L,119.87,0.002045,5.09
2505,BIATA23L,52.94,0.000000,5.06
3783,BIATA27L,131.40,0.000000,6.89
1869,BIBER17L,307.67,0.008019,13.31
2389,BIBER21L,64.90,0.000000,5.54
3535,BIBER22L,294.33,0.000000,13.60
3,BIBER23L,329.93,0.000000,14.12
3466,BIBER27L,370.59,0.000000,14.78
2746,BIGIR11L,12.69,0.000000,1.87
2673,BIGIR12L,20.59,0.002017,2.95
2714,BIGIR13L,25.32,0.000000,2.94
760,BIGIR17L,15.24,0.000000,2.68
2307,BIGIR21L,4.48,0.000000,1.63
3431,BIGIR22L,55.17,0.008034,5.60
973,BIGIR23L,120.17,0.008020,6.43
2353,BIGIR27L,20.86,0.002015,3.38
3764,BIGIR31L,4.45,0.000000,1.31
799,BIGIR32L,47.07,0.000000,4.46
767,BIGIR33L,37.12,0.008316,4.09
311,BIGIR34L,123.14,0.000000,6.88
3213,BIGIR37L,20.92,0.000000,3.26
4805,BIHAL11L,11.61,0.000000,2.32
1686,BIHAL12L,94.80,0.000000,6.46
3743,BIHAL13L,94.36,0.000000,7.39
1503,BIHAL14L,103.37,0.000000,6.59
2406,BIHAL17L,113.67,0.000000,4.21
1669,BIHAL21L,8.58,0.000000,2.00
2920,BIHAL22L,109.89,0.008020,7.58
857,BIHAL23L,91.21,0.000000,6.82
2402,BIHAL24L,58.03,0.002047,5.00
2729,BIHAL27L,132.15,0.002046,7.77
1005,BIPOL17L,118.17,0.000000,6.92
1735,BIPOL27L,63.82,0.000000,5.25
1672,BIPOL37L,45.95,0.000000,4.76
4176,BISER12L,32.27,0.000000,3.97
956,BISER17L,30.63,0.000000,3.90
2170,BISER27L,37.55,0.000000,2.59
2401,BIT0112L,21.68,0.000000,3.28
3776,BIT0113L,17.84,0.000000,2.91
4841,BIT0117L,36.35,0.000000,4.57
2460,BIT0122L,3.97,0.000000,1.24
2636,BIT0123L,5.47,0.002010,1.63
962,BIT0127L,13.64,0.000000,2.69
3632,BITEZ11L,31.31,0.000000,3.63
2638,BITEZ12L,113.76,0.000000,7.98
397,BITEZ17L,73.43,0.000000,6.21
3842,BITEZ21L,8.50,0.000000,2.28
3694,BITEZ22L,79.02,0.002048,6.58
2274,BITEZ23L,46.99,0.000000,5.33
1507,BITEZ24L,125.89,0.000000,6.94
4518,BITEZ27L,38.16,0.000000,4.16
4542,BITEZ31L,10.79,0.000000,2.12
272,BITEZ32L,65.12,0.002015,5.67
2325,BITEZ37L,104.70,0.000000,7.50
1063,BITIS11L,9.07,0.000000,2.09
1731,BITIS12L,33.39,0.000000,3.58
84,BITIS13L,36.63,0.000000,4.48
5139,BITIS17L,42.65,0.000000,4.50
191,BITIS21L,16.24,0.000000,2.66
2,BITIS22L,49.13,0.015618,4.12
3710,BITIS23L,63.32,0.002014,5.17
1739,BITIS24L,266.85,0.000000,6.93
4174,BITIS27L,140.72,0.000000,8.16
703,BITTV11L,6.90,0.000000,1.93
4163,BITTV12L,16.65,0.008048,2.85
2361,BITTV13L,28.94,0.000000,3.44
2036,BITTV14L,21.52,0.000000,2.87
2911,BITTV15L,36.31,0.000000,3.59
763,BITTV17L,52.06,0.002045,4.90
1204,BITTV21L,71.24,0.002040,5.06
3613,BITTV22L,312.32,0.000000,12.66
4063,BITTV23L,203.87,0.000000,10.06
3754,BITTV24L,89.27,0.000000,6.68
4670,BITTV27L,191.50,0.000000,9.43
4809,BITTV31L,44.54,0.002031,4.00
447,BITTV32L,164.55,0.002013,9.34
4433,BITTV33L,392.44,0.002050,11.72
1737,BITTV34L,193.01,0.000000,7.36
441,BITTV35L,36.97,0.002048,3.56
4236,BITTV37L,152.61,0.000000,7.73
5185,BOACB11L,12.86,0.000000,1.79
1635,BOACB12L,7.69,0.000000,1.75
785,BOACB13L,3.85,0.000000,1.28
971,BOACB17L,1.11,0.000000,0.78
1325,BOACB21L,10.07,0.002017,2.12
2189,BOACB22L,30.36,0.000000,2.56
1486,BOACB23L,45.66,0.002016,2.78
4052,BOACB27L,12.95,0.008016,2.41
984,BOACB31L,7.76,0.008020,2.02
1616,BOACB32L,23.42,0.002016,2.76
3983,BOACB33L,40.27,0.000000,2.12
1132,BOACB34L,18.37,0.002045,1.89
5069,BOACB37L,7.70,0.000000,1.78
867,BOACB72L,124.30,0.000000,8.49
3958,BOASA12L,45.14,0.008024,4.74
3511,BOASA13L,46.78,0.000000,5.00
1825,BOASA14L,83.96,0.008026,5.22
724,BOASA17L,93.49,0.008067,6.42
1380,BOASA22L,153.64,0.000000,7.81
784,BOASA23L,146.95,0.000000,8.39
2849,BOASA24L,53.71,0.002047,5.92
2580,BOASA27L,32.95,0.000000,4.34
1637,BOBAG11L,18.29,0.000000,3.00
3584,BOBAG12L,119.12,0.002025,7.75
1383,BOBAG13L,90.74,0.000000,6.52
2273,BOBAG14L,107.86,0.000000,6.53
5142,BOBAG15L,34.41,0.000000,3.68
4292,BOBAG17L,143.50,0.008018,8.21
1468,BOBAG21L,147.92,0.000000,8.25
184,BOBAG22L,239.62,0.000000,10.95
3031,BOBAG23L,274.12,0.002047,10.92
850,BOBAG24L,188.55,0.000000,9.80
1021,BOBAG27L,243.68,0.008015,11.86
3408,BOBAG31L,158.96,0.000000,7.22
2463,BOBAG32L,218.04,0.000000,10.37
573,BOBAG33L,155.32,0.000000,9.54
2048,BOBAG37L,234.10,0.000000,8.37
2762,BOBAR11L,11.83,0.000000,2.53
1551,BOBAR12L,50.10,0.000000,4.17
2064,BOBAR13L,36.88,0.008025,4.30
4347,BOBAR17L,85.22,0.000000,6.17
1826,BOBAR21L,32.11,0.000000,4.24
294,BOBAR22L,86.61,0.008024,7.04
4626,BOBAR23L,134.27,0.002019,9.00
255,BOBAR27L,175.00,0.000000,9.23
1093,BOBYL12L,28.53,0.000000,2.97
1513,BOBYL13L,52.53,0.000000,4.47
4006,BOBYL14L,62.06,0.000000,6.00
2603,BOBYL17L,166.53,0.008015,5.47
3267,BOBYL27L,201.19,0.008046,10.50
4068,BOCAP17L,70.63,0.000000,6.43
4354,BOCAP22L,88.69,0.000000,7.03
3980,BOCAP23L,98.51,0.000000,6.66
5033,BOCAP27L,31.58,0.000000,4.20
22,BOCAP37L,86.86,0.000000,6.62
4634,BOCIF12L,16.59,0.008052,2.53
2719,BOCIF13L,12.38,0.000000,2.44
3796,BOCIF14L,102.81,0.000000,3.91
307,BOCIF17L,29.08,0.008022,2.14
1704,BOCIF22L,28.98,0.000000,3.52
94,BOCIF23L,30.32,0.000000,4.09
4331,BOCIF24L,22.64,0.002016,3.60
2734,BOCIF27L,17.25,0.008051,2.53
1523,BOCIF37L,265.40,0.000000,9.30
2362,BOCIM17L,72.65,0.000000,6.57
1873,BOCIM21L,30.25,0.008018,4.39
4499,BOCIM27L,44.63,0.000000,4.88
3015,BOCIM31L,3.44,0.000000,1.43
581,BOCIM37L,42.21,0.002052,5.21
4993,BOCIM77L,254.47,0.002052,12.41
4430,BOCIR12L,87.47,0.000000,6.57
1539,BOCIR13L,45.64,0.000000,4.67
2206,BOCIR17L,87.80,0.002014,6.46
792,BOCRS11L,30.19,0.000000,4.18
5145,BOCRS12L,424.79,0.000000,16.39
5166,BOCRS13L,263.51,0.000000,12.42
1951,BOCRS17L,223.31,0.000000,10.02
1559,BOCRS21L,6.64,0.000000,1.90
67,BOCRS22L,129.98,0.008047,7.80
1222,BOCRS23L,243.66,0.000000,10.19
1969,BOCRS24L,151.56,0.000000,8.90
3107,BOCRS27L,263.39,0.000000,13.23
3907,BOCRS37L,197.48,0.002054,9.20
2010,BOD0112L,58.36,0.000000,5.34
3139,BOD0122L,136.06,0.000000,9.00
269,BODAG17L,42.77,0.000000,3.80
4026,BODAG22L,13.93,0.002014,2.57
3286,BODAG23L,14.55,0.000000,2.56
2254,BODAG24L,21.08,0.000000,3.30
3200,BODAG27L,18.68,0.002016,3.66
5054,BODAG37L,17.39,0.000000,2.76
838,BODAL17L,34.83,0.000000,3.93
1762,BODAL27L,21.49,0.000000,3.89
4681,BODAR11L,22.05,0.008043,3.42
2075,BODAR12L,43.83,0.008032,4.95
2812,BODAR13L,42.29,0.000000,4.84
672,BODAR17L,37.96,0.000000,4.31
3169,BODAR21L,36.89,0.000000,3.64
3035,BODAR22L,23.68,0.000000,3.25
2065,BODAR23L,28.01,0.008037,3.33
623,BODAR24L,18.70,0.000000,3.28
