,Cell,MSE,Passed,MAPE
2336,CESAL13L,104.66,0.020181,8.21
130,CESAL17L,83.77,0.010049,6.04
4029,CESAL27L,110.13,0.010099,7.03
936,CESAL31L,61.35,0.010103,4.06
3554,CESAL32L,255.58,0.010080,8.15
2756,CESAL33L,78.98,0.010042,6.45
2867,CESAL37L,101.03,0.010039,6.21
1823,CESAZ11L,60.65,0.010079,5.69
4545,CESAZ12L,216.79,0.000000,11.39
4011,CESAZ17L,135.64,0.001316,8.78
1935,CESAZ21L,101.70,0.010033,7.76
3234,CESAZ22L,227.44,0.008025,11.04
4108,CESAZ23L,166.73,0.008023,8.24
1293,CESAZ27L,94.57,0.018116,6.14
5104,CESAZ31L,7.71,0.010088,2.12
4711,CESAZ32L,88.87,0.010032,7.40
3351,CESAZ33L,116.49,0.008028,8.23
3864,CESAZ34L,78.19,0.010438,6.86
1448,CESAZ36L,329.41,0.020092,10.97
2093,CESAZ37L,38.23,0.010092,4.70
80,CESBL11L,24.08,0.010095,3.79
2665,CESBL12L,97.52,0.008019,7.30
4444,CESBL21L,72.57,0.010076,4.59
1782,CESBL22L,193.23,0.010040,8.42
3313,CESBL31L,28.03,0.007020,4.11
2277,CESBL32L,67.99,0.010106,6.74
23,CESBO11L,71.77,0.010070,6.34
2768,CESBO12L,274.23,0.010033,12.63
2422,CESBO13L,216.98,0.008019,11.48
3893,CESBO14L,252.73,0.010043,11.64
1664,CESBO17L,467.10,0.008021,16.90
4335,CESBO21L,46.46,0.010038,4.72
1184,CESBO22L,91.36,0.002048,7.06
1489,CESBO23L,105.60,0.010033,6.86
2090,CESBO24L,409.01,0.012148,9.58
2299,CESBO27L,207.64,0.010038,11.01
2184,CESBO31L,34.32,0.010107,3.98
4248,CESBO32L,46.11,0.010078,5.42
1879,CESBO33L,122.53,0.010038,8.03
4054,CESBO34L,126.76,0.000000,7.83
4310,CESBO36L,55.46,0.020077,6.86
4250,CESBO37L,292.18,0.010035,12.81
2395,CESBO77L,125.68,0.018053,8.62
3388,CESDE12L,129.32,0.002010,8.38
2210,CESDE13L,122.02,0.005047,7.28
4749,CESDE16L,61.09,0.038467,6.78
5010,CESDE17L,75.97,0.010093,4.50
4381,CESDE22L,55.09,0.010089,5.23
3780,CESDE23L,61.94,0.010086,5.61
1469,CESDE24L,127.76,0.008018,7.65
2678,CESDE26L,224.83,0.012118,13.97
1432,CESDE27L,55.22,0.010039,4.78
1907,CESDE31L,34.90,0.010091,4.02
2935,CESDE32L,30.30,0.000000,3.98
2630,CESDE33L,40.22,0.008046,4.65
2488,CESDE36L,205.48,0.010032,8.12
5049,CESDE37L,23.27,0.002042,3.50
4850,CESDH16L,42.23,0.010028,5.73
1370,CESDH17L,35.80,0.000000,4.29
4658,CESDH26L,84.33,0.010072,8.21
1213,CESDH27L,63.50,0.010041,6.45
4822,CESDK12L,125.59,0.014028,8.89
412,CESDK13L,129.32,0.010030,9.71
2624,CESDK16L,64.10,0.010079,6.94
1234,CESDK17L,58.25,0.010098,5.18
2556,CESDK22L,39.57,0.010292,4.77
1910,CESDK23L,53.86,0.010046,5.88
2508,CESDK26L,94.79,0.000000,7.68
1361,CESDK27L,29.07,0.002015,3.88
4774,CESDK32L,140.53,0.010039,7.09
3626,CESDK33L,90.99,0.008033,6.28
4102,CESDK36L,157.29,0.000000,9.73
4006,CESDK37L,70.20,0.010073,4.93
4624,CESFA11L,120.19,0.012159,7.98
3920,CESFA12L,309.12,0.008024,12.42
1117,CESFA13L,196.36,0.010049,10.80
4684,CESFA17L,168.50,0.000000,7.57
3470,CESFA21L,17.45,0.018058,3.22
1622,CESFA22L,149.37,0.010104,9.21
4818,CESFA23L,169.49,0.010035,8.93
4718,CESFA24L,260.53,0.010037,11.66
728,CESFA27L,124.92,0.012145,6.27
3210,CESGE16L,104.63,0.022145,6.84
2240,CESGE17L,364.70,0.012115,14.80
2888,CESGE26L,3.56,0.010035,1.71
1995,CESGE27L,182.88,0.020070,9.60
1690,CESGE32L,152.69,0.010030,9.81
1106,CESGE33L,110.83,0.040385,7.85
4639,CESGE36L,104.54,0.008043,7.92
5150,CESGE37L,39.65,0.000000,4.63
3044,CESHA17L,115.65,0.010050,7.71
932,CESHA22L,366.82,0.002018,12.38
3520,CESHA23L,63.93,0.012150,6.49
4477,CESHA27L,63.74,0.008018,5.21
4960,CESIB11L,29.22,0.022077,3.41
418,CESIB12L,67.09,0.010037,5.52
1222,CESIB13L,71.84,0.018100,5.35
318,CESIB17L,19.89,0.000000,3.36
2156,CESIB21L,53.83,0.012080,5.61
3385,CESIB22L,207.36,0.018121,11.17
4087,CESIB23L,134.02,0.012869,9.08
5189,CESIB27L,112.73,0.010094,7.74
2647,CESIB31L,44.80,0.010043,5.24
956,CESIB32L,125.88,0.010094,6.60
1728,CESIB37L,21.00,0.020120,3.08
1418,CESIS16L,92.72,0.002048,7.03
5177,CESIS17L,67.24,0.002050,6.23
2073,CESIS26L,65.97,0.010098,6.85
1668,CESIS27L,513.01,0.002015,16.80
4841,CESIS36L,111.97,0.010085,9.35
1956,CESIS37L,170.59,0.000000,9.92
1929,CESIV11L,105.82,0.002045,7.20
4483,CESIV12L,237.98,0.010077,10.00
2582,CESIV13L,192.42,0.008050,9.63
4867,CESIV16L,478.25,0.008021,19.20
3356,CESIV17L,58.31,0.010041,5.71
3004,CESIV22L,162.02,0.008018,9.87
224,CESIV23L,217.02,0.002048,10.70
68,CESIV26L,143.21,0.008049,10.09
4609,CESIV27L,65.59,0.000000,6.25
3721,CESIV31L,61.70,0.012066,5.56
2439,CESIV32L,301.73,0.018121,12.83
4115,CESIV33L,107.76,0.010104,8.10
3389,CESIV36L,161.27,0.010088,10.94
4456,CESIV37L,150.67,0.010037,9.27
5040,CESKE16L,50.99,0.008061,4.57
532,CESKE17L,120.39,0.010092,8.67
2984,CESKE26L,56.04,0.008000,6.67
2865,CESKE27L,95.09,0.018061,7.20
2032,CESKE36L,112.82,0.008020,9.85
1130,CESKE37L,56.13,0.010037,5.71
998,CESLG12L,86.55,0.010040,6.45
3055,CESLG13L,93.34,0.010033,6.48
4622,CESLG14L,68.09,0.000000,4.66
3247,CESLG17L,73.60,0.010091,5.36
4072,CESLG22L,17.95,0.010031,2.98
794,CESLG23L,54.47,0.002048,5.18
509,CESLG24L,89.24,0.010037,6.73
4210,CESLG27L,100.00,0.018274,7.34
4028,CESLG32L,51.72,0.000000,5.08
3028,CESLG33L,58.84,0.010031,5.54
63,CESLG37L,33.11,0.002044,3.93
1906,CESLI16L,282.12,0.000000,12.63
2390,CESLI17L,49.32,0.010052,4.88
1142,CESLI22L,76.41,0.018137,6.64
2988,CESLI23L,197.45,0.007945,7.86
3168,CESLI26L,160.41,0.010103,9.45
4114,CESLI27L,31.18,0.018153,4.00
5022,CESLI32L,112.91,0.003953,7.10
4350,CESLI36L,111.06,0.010031,9.04
1846,CESLI37L,21.18,0.010036,3.09
5052,CESMA11L,17.52,0.010087,3.13
1132,CESMA12L,51.88,0.010039,5.38
1696,CESMA13L,52.92,0.020078,4.34
3592,CESMA16L,63.95,0.010097,5.28
2946,CESMA17L,17.11,0.018131,3.04
1766,CESMA22L,104.74,0.008023,7.46
53,CESMA23L,56.41,0.010039,5.79
4632,CESMA24L,105.18,0.012109,6.48
2711,CESMA26L,114.33,0.010095,8.84
4366,CESMA27L,54.49,0.010032,5.20
180,CESMA31L,22.59,0.000000,3.54
2698,CESMA32L,132.65,0.010091,9.78
3946,CESMA33L,68.19,0.018091,6.66
397,CESMA34L,101.14,0.010035,6.03
277,CESMA36L,39.06,0.010089,5.61
1339,CESMA37L,120.61,0.010099,7.01
1021,CESMI12L,28.23,0.010099,3.38
1721,CESMI13L,16.28,0.018194,3.25
3067,CESMI16L,136.93,0.010038,9.88
2050,CESMI17L,20.84,0.010050,3.40
3118,CESMI26L,138.30,0.008018,10.00
2576,CESMI27L,250.98,0.008026,11.28
4019,CESMK16L,287.53,0.010103,11.87
3775,CESMK17L,35.01,0.010100,4.31
3791,CESMK26L,26.62,0.012052,3.49
2480,CESMK27L,120.70,0.010074,7.88
1802,CESMK32L,42.78,0.010071,4.90
2604,CESMK33L,28.57,0.020164,3.95
2670,CESMK36L,44.37,0.010045,5.65
3062,CESMK37L,10.33,0.000000,2.40
612,CESMK42L,119.62,0.010033,8.41
1692,CESMK43L,80.64,0.010039,6.24
10,CESMK47L,22.33,0.010094,3.62
2463,CESMO11L,26.63,0.020050,3.75
4344,CESMO12L,68.31,0.000000,6.11
344,CESMO13L,174.28,0.018113,9.40
1631,CESMO17L,130.63,0.010048,6.61
3468,CESMO21L,2.34,0.010049,0.77
4066,CESMO22L,10.05,0.007997,2.22
1817,CESMO23L,26.67,0.020076,2.92
4912,CESMO24L,10.77,0.010093,2.32
2589,CESMO27L,2.93,0.018052,1.40
1026,CESOS16L,6.81,0.020123,2.28
4416,CESOS17L,494.16,0.000000,17.43
584,CESOS26L,54.75,0.010088,5.05
2998,CESOS27L,227.73,0.010220,10.99
3347,CESOS36L,17.06,0.008024,3.40
388,CESOS37L,177.89,0.000000,10.21
2237,CESOV12L,3.72,0.010033,1.37
4585,CESOV13L,7.27,0.010042,1.98
549,CESOV16L,6.85,0.010037,2.22
3821,CESOV17L,3.81,0.010094,1.31
3616,CESOV26L,268.48,0.010093,10.85
4970,CESOV27L,35.82,0.020173,3.94
3350,CESOZ16L,49.01,0.010099,5.87
3266,CESOZ17L,242.96,0.010103,10.58
4446,CESOZ22L,205.29,0.010037,10.78
1852,CESOZ23L,178.88,0.010100,8.59
197,CESOZ26L,110.65,0.010072,9.30
5197,CESOZ27L,42.50,0.010132,4.01
2616,CESPF11L,109.24,0.020073,7.79
2066,CESPF12L,246.94,0.000000,11.11
2728,CESPF13L,152.79,0.022241,9.81
2806,CESPF17L,86.95,0.014317,7.11
4147,CESPF21L,3.98,0.030255,1.62
3619,CESPF22L,19.73,0.010086,3.42
4763,CESPF23L,3.41,0.010099,1.41
5139,CESPF27L,48.94,0.010127,4.63
5176,CESPF31L,163.10,0.008097,8.93
3460,CESPF32L,178.50,0.010036,8.86
4110,CESPF33L,101.66,0.022104,8.50
2222,CESPF37L,32.80,0.018116,4.51
2367,CESRO12L,199.91,0.032321,10.13
2389,CESRO13L,297.14,0.002048,9.62
3515,CESRO16L,54.32,0.010033,5.75
3291,CESRO17L,64.52,0.002013,5.59
3576,CESRO26L,33.65,0.010033,4.56
1695,CESRO27L,76.66,0.002050,5.76
489,CESRO32L,132.67,0.008015,8.79
4957,CESRO36L,201.47,0.000000,12.83
91,CESRO37L,64.39,0.000000,5.95
999,CESRT11L,24.36,0.010038,3.81
4859,CESRT12L,40.50,0.010033,4.74
3564,CESRT13L,42.37,0.002016,5.22
1799,CESRT14L,51.23,0.010036,3.77
518,CESRT17L,32.19,0.008026,3.97
3767,CESRT22L,25.52,0.010042,3.83
516,CESRT23L,55.16,0.008031,5.74
3551,CESRT24L,26.32,0.010037,3.41
1411,CESRT31L,60.60,0.014150,5.06
1056,CESRT32L,13.73,0.002013,2.20
3108,CESRT33L,18.98,0.010031,3.09
3642,CESRT34L,28.43,0.010057,3.92
497,CESRT37L,69.67,0.018117,5.88
36,CESRT41L,21.86,0.020142,3.53
3419,CESRT42L,19.47,0.010037,3.63
3843,CESRT43L,50.94,0.018064,5.38
1311,CESRT44L,35.64,0.008023,5.14
1606,CESRT47L,87.73,0.020169,6.86
3795,CESSO11L,88.07,0.008022,6.11
1566,CESSO12L,159.72,0.010088,8.97
2131,CESSO13L,127.07,0.010075,7.79
2693,CESSO14L,280.81,0.008036,10.91
4689,CESSO17L,488.64,0.010098,13.27
4059,CESSO21L,25.32,0.020089,3.83
1120,CESSO22L,135.75,0.010032,8.86
2136,CESSO23L,137.99,0.010097,8.74
2302,CESSO27L,99.95,0.010037,7.95
2724,CESSO31L,29.51,0.020066,4.01
171,CESSO32L,144.41,0.018106,8.23
4709,CESSO33L,221.02,0.010049,8.57
2907,CESSO37L,101.55,0.010035,7.97
4319,CESSO42L,115.94,0.010091,8.09
2790,CESSO43L,57.28,0.002046,5.58
3828,CESSO47L,82.34,0.008023,6.35
2125,CESUA12L,543.29,0.000000,18.72
2211,CESUA13L,285.37,0.000000,14.16
3653,CESUA14L,632.57,0.010098,16.97
5147,CESUA17L,344.60,0.000000,14.94
737,CESUA27L,281.22,0.005545,13.77
429,CESUA32L,439.16,0.018050,16.50
4568,CESUA33L,204.89,0.000000,11.49
887,CESUA37L,595.36,0.016000,18.75
1669,CESYS11L,25.16,0.018055,3.79
2566,CESYS12L,143.26,0.010053,7.25
1464,CESYS13L,342.88,0.002015,8.15
3190,CESYS14L,158.82,0.000000,8.49
1896,CESYS17L,115.78,0.002014,8.08
2260,CESYS21L,26.63,0.020091,3.96
4370,CESYS22L,139.23,0.010103,7.89
3277,CESYS23L,145.90,0.010071,8.49
1986,CESYS27L,130.44,0.010042,8.79
707,CESYS31L,90.97,0.020083,7.06
3632,CESYS32L,101.69,0.010085,6.41
1413,CESYS37L,180.04,0.008023,9.07
913,CEVGR11L,16.37,0.010051,2.35
4892,CEVGR12L,15.56,0.000000,2.69
4901,CEVGR13L,49.63,0.020080,4.98
3128,CEVGR17L,38.78,0.010036,4.83
4943,CEVGR21L,5.58,0.030277,1.67
4124,CEVGR22L,21.34,0.020069,3.42
2606,CEVGR23L,49.56,0.022133,5.51
1283,CEVGR27L,85.56,0.020183,6.17
3926,CEVGR31L,12.70,0.020078,2.70
1159,CEVGR32L,67.69,0.008016,6.32
1111,CEVGR33L,91.04,0.020066,6.22
4581,CEVGR37L,9.55,0.010030,2.39
1511,CEVKY12L,32.81,0.020159,4.41
4281,CEVKY13L,101.75,0.010072,6.75
1732,CEVKY21L,50.81,0.010094,4.50
895,CEVKY22L,42.00,0.020067,4.86
4375,CEVKY23L,85.92,0.010072,6.38
349,CEVKY31L,5.11,0.010099,1.22
2358,CEVKY32L,77.14,0.010030,6.37
4113,CEVKY33L,40.49,0.010036,4.46
223,CEVKY37L,17.20,0.010038,3.25
2811,CEVMR11L,8.89,0.002015,2.09
3947,CEVMR12L,3.72,0.010100,1.43
2542,CEVMR13L,7.48,0.020065,1.87
4070,CEVMR21L,6.87,0.020382,2.16
3640,CEVMR22L,14.16,0.008001,2.72
1375,CEVMR23L,4.26,0.044001,1.79
427,CEVMR31L,2.05,0.012048,1.23
4384,CEVMR32L,24.69,0.008000,3.21
1070,CEVMR33L,10.37,0.010035,2.66
4542,CEVMR41L,12.79,0.020065,2.53
3286,CEVMR42L,52.11,0.018113,3.30
3894,CEVMR43L,3.82,0.010092,1.56
1453,CEVMR72L,1129.22,0.010052,28.22
1391,CEVMR73L,210.98,0.010099,6.49
135,CEVSL11L,51.51,0.010048,5.53
3040,CEVSL12L,42.84,0.010097,4.12
18,CEVSL13L,57.53,0.020138,5.77
1815,CEVSL21L,27.77,0.028094,4.11
2279,CEVSL22L,35.14,0.020078,4.14
1327,CEVSL23L,62.90,0.030155,5.91
482,CEVSL31L,2.43,0.010069,1.20
2856,CEVSL32L,12.30,0.012143,2.51
4299,CEVSL33L,33.49,0.000000,3.46
1211,CEVTA11L,8.28,0.010093,2.17
948,CEVTA12L,26.01,0.020073,3.60
1290,CEVTA13L,38.18,0.020175,4.39
1405,CEVTA17L,72.93,0.002074,6.20
3280,CEVTA21L,3.74,0.030212,1.55
4712,CEVTA22L,8.26,0.008017,2.24
2174,CEVTA23L,12.19,0.018129,2.43
4432,CEVTA27L,9.65,0.010039,2.49
1277,CEVTA31L,33.06,0.012043,4.02
2925,CEVTA32L,8.48,0.028187,2.35
492,CEVTA33L,23.06,0.020195,3.17
110,CEVTA34L,44.18,0.020170,4.74
4519,CEVTA37L,39.51,0.000000,4.73
3380,CEVTA41L,3.50,0.038190,1.34
200,CEVTA42L,6.74,0.020075,2.09
863,CEVTA43L,25.38,0.010070,3.20
188,CEVTA44L,10.96,0.012055,2.17
5114,CEVTA47L,10.58,0.010110,2.32
4816,CICTT17L,5.10,0.010045,1.20
703,CICTT27L,12.56,0.002026,2.60
3548,CIFSU11L,49.08,0.010073,5.22
4975,CIFSU12L,54.00,0.008018,4.30
2603,CIFSU13L,41.98,0.010047,4.30
1867,CIFSU14L,40.48,0.010068,4.05
3185,CIFSU17L,14.55,0.000000,2.31
4165,CIFSU21L,147.84,0.010045,10.19
1715,CIFSU22L,569.50,0.010099,12.56
1188,CIFSU23L,530.90,0.010069,13.97
4671,CIFSU27L,176.37,0.010044,6.63
1460,CIKOY11L,71.12,0.010102,6.78
2697,CIKOY12L,108.63,0.010038,7.70
919,CIKOY13L,73.04,0.012103,6.22
70,CIKOY14L,97.00,0.004000,6.48
3381,CIKOY16L,54.77,0.010038,6.74
1780,CIKOY17L,72.39,0.010046,6.56
1524,CIKOY21L,103.25,0.010041,6.55
2794,CIKOY22L,115.00,0.030280,8.13
1088,CIKOY23L,139.90,0.010098,9.13
3878,CIKOY26L,40.66,0.000000,4.93
1318,CIKOY27L,92.21,0.018054,7.07
1195,CIKOY31L,69.55,0.020082,6.29
2186,CIKOY32L,247.86,0.010109,11.43
1384,CIKOY33L,237.37,0.020073,10.78
2840,CIKOY36L,113.38,0.010031,9.08
3348,CIKOY37L,151.40,0.008017,9.36
4239,CILTV11L,7.09,0.016069,1.99
3342,CILTV12L,36.13,0.018053,4.45
3392,CILTV13L,46.71,0.010032,5.26
678,CILTV17L,69.90,0.010041,5.79
1658,CILTV21L,60.41,0.008027,5.66
1412,CILTV27L,134.03,0.012117,8.42
2041,CISIS11L,74.13,0.020088,6.17
4125,CISIS12L,127.72,0.010101,8.80
4661,CISIS13L,121.29,0.010098,8.82
3046,CISIS17L,172.50,0.010032,10.24
2469,CISIS21L,202.11,0.010035,9.04
4383,CISIS22L,132.43,0.010113,9.18
4482,CISIS23L,170.99,0.002018,10.14
380,CISIS24L,139.86,0.008022,8.25
1882,CISIS27L,173.26,0.003988,9.95
3189,CISIS77L,233.30,0.002015,11.46
3549,CMELT16L,159.43,0.010093,12.07
3430,CMELT17L,488.27,0.030197,12.38
3134,CPMIG11L,65.19,0.002017,5.94
475,CPMIG12L,156.30,0.000000,9.19
4556,CPMIG13L,266.52,0.000000,11.21
1090,CPMIG17L,160.01,0.010085,8.71
4976,CPMIG21L,143.07,0.010068,6.92
217,CPMIG22L,169.29,0.002018,10.10
4153,CPMIG23L,177.55,0.010051,9.84
827,CPMIG27L,190.38,0.007998,9.69
591,CPMIG31L,88.48,0.010092,6.83
2518,CPMIG32L,92.28,0.002020,7.43
4997,CPMIG33L,83.78,0.020089,6.55
4740,CPMIG34L,202.25,0.010070,10.21
4481,CPMIG37L,302.96,0.010031,13.55
1416,CREIS11L,6.76,0.002014,1.71
4656,CREIS12L,10.56,0.008039,1.75
4321,CREIS13L,16.29,0.010098,2.26
4320,CREIS14L,20.05,0.010039,3.10
4187,CREIS17L,17.97,0.007916,3.02
2574,CREIS21L,16.46,0.010038,3.07
2153,CREIS22L,41.19,0.010061,4.19
3671,CREIS23L,24.57,0.010034,3.41
1353,CREIS27L,31.57,0.010040,3.52
594,CREIS31L,57.10,0.008047,5.26
2316,CREIS32L,65.69,0.010040,5.67
1505,CREIS33L,49.21,0.010097,5.48
3903,CREIS37L,32.51,0.010035,4.02
4978,CWAKE17L,265.13,0.012139,12.26
33,CWAKE27L,73.33,0.010054,5.56
2994,CWCPO17L,105.82,0.000000,7.60
4782,CWCPO27L,23.32,0.010034,3.30
4007,CWFLY12L,980.97,0.002018,24.91
943,CWFLY13L,444.72,0.010069,16.07
4454,CWFLY17L,2299.15,0.000000,41.40
3522,CWFUN11L,38.73,0.010089,3.95
3336,CWFUN17L,351.79,0.010098,14.52
2064,CWFUN21L,34.50,0.008049,3.83
4562,CWFUN22L,125.97,0.010042,8.22
839,CWFUN23L,97.18,0.000000,7.82
1850,CWFUN24L,207.80,0.010075,10.19
2674,CWFUN27L,58.15,0.010099,5.59
686,CWFUN31L,217.87,0.010047,12.53
2980,CWFUN32L,423.49,0.010138,15.51
4389,CWFUN33L,314.51,0.030250,13.02
1239,CWFUN37L,339.49,0.002047,12.75
2570,CWFUR12L,106.60,0.010051,7.36
4846,CWFUR13L,205.06,0.023356,11.12
5055,CWFUR17L,447.49,0.010117,16.16
2232,CWFUR27L,487.45,0.012090,18.36
3751,CWKCP16L,36.82,0.007934,5.06
1872,CWKCP17L,91.64,0.010097,6.56
1912,CWKCP22L,350.58,0.010099,15.23
905,CWKCP23L,201.28,0.008017,10.82
1562,CWKCP26L,371.02,0.010090,15.51
4484,CWKCP27L,297.22,0.010042,12.67
3278,CWMSM12L,13.58,0.018057,2.68
2769,CWMSM13L,3.22,0.010072,1.46
1163,CWMSM17L,6.35,0.010031,2.09
689,CWMSM22L,13.90,0.010030,3.03
4753,CWMSM23L,10.70,0.020162,2.13
1362,CWMSM27L,15.37,0.002049,2.72
3591,CWPRD17L,176.86,0.020183,10.26
2275,CWPRD27L,329.88,0.020078,12.01
3110,CWPRO12L,109.05,0.008021,8.81
3994,CWPRO13L,176.26,0.008018,9.61
4128,CWPRO14L,272.53,0.020357,11.75
1178,CWPRO16L,193.97,0.010040,10.31
1122,CWPRO17L,648.10,0.010052,19.90
1074,CWPRO26L,249.88,0.010030,12.76
1352,CWPRO27L,650.03,0.000000,21.58
4161,CWSIF12L,312.00,0.009930,9.13
3955,CWSIF13L,72.67,0.002047,6.02
715,CWSIF16L,281.26,0.010064,10.82
3113,CWSIF17L,66.21,0.002064,5.39
5039,CWSIF22L,114.19,0.002051,6.85
3440,CWSIF23L,59.13,0.000000,6.04
272,CWSIF26L,30.63,0.020165,3.97
2089,CWSIF27L,24.43,0.002017,3.15
2611,CWSLT17L,357.23,0.010046,14.36
4625,CWSLT22L,173.09,0.010046,9.41
1231,CWSLT23L,77.39,0.010091,7.25
3544,CWSLT27L,47.24,0.000000,5.03
4277,CWSRA12L,604.02,0.000000,20.04
139,CWSRA13L,210.53,0.010089,10.81
709,CWSRA16L,679.72,0.010028,20.44
1501,CWSRA17L,361.13,0.010078,12.69
4458,DALMN12L,158.91,0.010069,9.38
4133,DALMN13L,207.50,0.010094,10.19
3907,DALMN16L,159.12,0.010093,11.70
3292,DALMN17L,118.74,0.010034,7.36
3127,DALMN26L,39.94,0.020163,4.99
1422,DALMN27L,42.50,0.000000,4.88
1160,DAYOL16L,239.13,0.010050,13.30
5187,DAYOL17L,161.06,0.002050,10.24
1960,DAYOL22L,79.48,0.010045,6.64
1019,DAYOL23L,184.97,0.010037,10.44
2477,DAYOL26L,792.54,0.000000,17.83
1642,DAYOL27L,37.58,0.010057,4.86
2760,DAYOL36L,187.17,0.000000,12.01
164,DAYOL37L,109.94,0.010050,8.01
4442,DHOTE12L,572.53,0.008050,18.31
1189,DHOTE13L,192.25,0.000000,11.52
4020,DHOTE17L,396.72,0.012145,15.23
2885,DHOTE77L,393.27,0.010037,13.10
3896,DRTEK11L,1.09,0.020121,0.76
4699,DRTEK12L,107.31,0.008024,8.25
4631,DRTEK13L,79.66,0.010094,6.07
854,DRTEK17L,182.50,0.008026,8.54
1773,DRTEK21L,8.86,0.042262,2.32
967,DRTEK22L,74.67,0.012139,6.17
2048,DRTEK23L,49.82,0.008022,5.60
5044,DRTEK31L,4.93,0.010127,1.60
472,DRTEK32L,48.15,0.010035,5.53
4223,DRTEK33L,97.13,0.010100,7.78
4031,ECZAC12L,81.91,0.002047,6.49
3472,ECZAC13L,63.57,0.018130,6.39
792,ECZAC17L,111.92,0.002014,6.21
3618,FENBU16L,473.25,0.029620,19.74
4329,FENBU17L,74.02,0.010312,6.44
2143,FENBU26L,35.86,0.002013,5.23
1538,FENBU27L,105.85,0.010034,7.28
5030,FLIPE11L,31.04,0.010144,4.43
3817,FLIPE12L,171.74,0.000000,9.25
3221,FLIPE13L,119.16,0.010105,8.42
3877,FLIPE14L,65.57,0.010037,5.60
2830,FLIPE17L,202.38,0.008053,10.55
3268,FLIPE21L,24.95,0.020186,3.45
3585,FLIPE22L,34.63,0.010040,4.17
2898,FLIPE23L,37.09,0.012047,4.56
3005,FLIPE24L,18.30,0.010075,2.97
2438,FLIPE25L,30.29,0.020183,3.84
920,FLIPE27L,95.69,0.000000,7.06
4167,FLIPE31L,45.25,0.010391,4.42
1733,FLIPE32L,110.54,0.008025,7.75
2555,FLIPE33L,28.63,0.000000,4.09
1451,FLIPE34L,106.59,0.002047,6.32
3246,FLIPE35L,46.33,0.020481,4.35
4391,FLIPE37L,90.75,0.010029,6.86
4408,GAZBO11L,6.58,0.020205,1.94
3908,GAZBO12L,20.26,0.010045,3.44
2195,GAZBO13L,44.15,0.010047,5.29
3297,GAZBO17L,69.24,0.010037,6.05
2882,GAZBO21L,45.67,0.010042,4.76
3301,GAZBO22L,73.79,0.002729,6.58
195,GAZBO23L,102.65,0.010045,8.30
1348,GAZBO27L,71.74,0.014231,6.56
4720,GBUKU12L,161.88,0.008024,10.19
3657,GBUKU13L,136.11,0.010030,7.95
54,GBUKU14L,88.99,0.008023,6.76
1748,GBUKU15L,23.29,0.010069,3.63
4395,GBUKU17L,377.52,0.000000,13.06
1656,GBUKU22L,95.72,0.008051,7.51
7,GBUKU24L,94.93,0.010039,6.67
1475,GBUKU25L,48.49,0.010095,5.11
4012,GBUKU27L,142.96,0.002015,9.37
4919,GBUKU31L,29.40,0.002019,3.67
2097,GBUKU32L,113.73,0.008196,8.24
2916,GBUKU33L,143.01,0.010077,8.23
2567,GBUKU34L,63.81,0.020170,6.14
2814,GBUKU35L,46.46,0.010047,5.07
4352,GBUKU37L,126.01,0.010036,7.92
4777,GERAL12L,57.84,0.007993,5.99
4206,GERAL13L,73.75,0.010067,6.58
2192,GERAL17L,53.78,0.012050,5.44
1027,GERAL21L,247.63,0.008048,6.88
4155,GERAL22L,104.95,0.002043,7.49
585,GERAL23L,131.16,0.010055,8.30
372,GERAL27L,70.24,0.002049,5.91
727,GERBA12L,62.77,0.010031,5.62
4608,GERBA13L,237.05,0.002014,11.51
4917,GERBA16L,117.45,0.008021,9.37
2135,GERBA17L,209.42,0.008018,10.49
5051,GERKO12L,54.70,0.000000,6.12
3761,GERKO13L,29.20,0.012046,4.51
3314,GERKO17L,19.77,0.002012,2.85
1937,GERKO22L,34.95,0.018063,4.34
2471,GERKO23L,41.02,0.020073,4.38
5106,GERKO27L,20.14,0.010088,3.45
644,GIRAK11L,9.61,0.010070,2.29
465,GIRAK12L,113.22,0.000000,6.49
2522,GIRAK13L,104.11,0.010043,6.02
940,GIRAK17L,127.84,0.010081,7.09
4652,GIRAK21L,8.67,0.032130,1.88
1014,GIRAK22L,100.10,0.010031,6.77
303,GIRAK23L,43.55,0.010099,4.69
2810,GIRAK27L,53.83,0.010037,5.61
25,GIRAK31L,3.60,0.018121,1.53
520,GIRAK32L,68.70,0.002015,5.01
3708,GIRAK33L,57.75,0.002017,4.32
2922,GIRAK34L,146.35,0.010099,9.97
4132,GIRAK37L,37.01,0.018068,4.75
2145,GIRLU11L,3.70,0.020162,1.41
3712,GIRLU12L,51.99,0.012396,5.05
1953,GIRLU13L,18.00,0.018071,3.38
281,GIRLU17L,56.46,0.020207,5.57
4081,GIRLU21L,32.92,0.020077,4.31
1973,GIRLU31L,36.54,0.007962,3.63
1854,GIRLU32L,59.52,0.002015,6.24
4852,GIRLU33L,47.74,0.010036,5.47
5002,GIRLU37L,31.53,0.010032,4.38
947,GIRYU17L,23.74,0.002060,3.55
3750,GIRYU27L,33.97,0.002048,4.53
352,GIRYU37L,54.79,0.002014,5.52
4301,GMSLK11L,41.04,0.018073,3.68
495,GMSLK12L,30.06,0.002016,4.21
675,GMSLK13L,57.12,0.020074,5.53
635,GMSLK17L,61.04,0.010629,4.26
2467,GMSLK21L,11.26,0.020160,2.57
