,Cell,MSE,Passed,MAPE
3726,CESBL12L,286.23,0.008019,15.11
4755,CESBL21L,73.28,0.000000,5.59
17,CESBL22L,311.09,0.000000,11.59
3767,CESBL31L,49.66,0.010091,5.66
4307,CESBL32L,243.28,0.008022,14.06
4542,CESBO11L,76.67,0.010042,6.49
2052,CESBO12L,309.58,0.008022,13.37
4862,CESBO13L,225.90,0.002047,11.96
3804,CESBO14L,305.37,0.002013,13.76
4279,CESBO17L,469.21,0.010034,16.88
176,CESBO21L,49.95,0.010030,4.91
2556,CESBO22L,112.22,0.002047,8.00
4832,CESBO23L,120.96,0.008023,7.65
2474,CESBO24L,490.86,0.008022,12.37
10,CESBO27L,207.88,0.005981,10.99
4431,CESBO31L,38.78,0.005097,4.10
3490,CESBO32L,64.79,0.008016,6.69
3236,CESBO33L,146.44,0.002014,8.99
1674,CESBO34L,218.19,0.010096,10.96
4222,CESBO36L,56.68,0.000000,6.91
2519,CESBO37L,353.90,0.010023,14.20
1224,CESBO77L,124.46,0.000000,8.49
3401,CESDE12L,166.49,0.005984,10.00
4529,CESDE13L,161.66,0.008052,9.37
2958,CESDE16L,60.52,0.000000,6.89
3379,CESDE17L,164.04,0.010040,9.06
3114,CESDE22L,109.65,0.008059,7.92
1491,CESDE23L,86.13,0.000000,7.04
535,CESDE24L,321.16,0.008030,14.18
825,CESDE26L,230.10,0.008017,14.09
3208,CESDE27L,162.01,0.010039,9.98
2739,CESDE31L,45.63,0.002015,5.28
4392,CESDE32L,71.05,0.003995,6.89
66,CESDE33L,51.86,0.010092,5.68
787,CESDE36L,254.66,0.000000,9.83
2078,CESDE37L,55.04,0.010035,6.03
5137,CESDH16L,41.35,0.002045,5.96
4291,CESDH17L,50.10,0.008020,5.20
2397,CESDH26L,84.33,0.000000,8.21
1672,CESDH27L,103.59,0.010071,7.78
2187,CESDK12L,139.09,0.008015,9.56
1194,CESDK13L,130.47,0.003989,9.81
2036,CESDK16L,56.80,0.010044,6.40
4367,CESDK17L,88.52,0.000000,7.21
2377,CESDK22L,89.54,0.010098,7.77
3793,CESDK23L,81.58,0.010030,7.50
3840,CESDK26L,94.79,0.000000,7.68
99,CESDK27L,75.12,0.010044,6.92
1611,CESDK32L,178.61,0.008017,9.60
3121,CESDK33L,119.05,0.000000,7.69
3430,CESDK36L,120.02,0.003990,8.97
2680,CESDK37L,111.96,0.002009,7.99
2326,CESFA11L,115.80,0.010035,7.84
803,CESFA12L,357.47,0.000000,14.06
3723,CESFA13L,207.50,0.000000,11.34
4968,CESFA17L,187.76,0.010022,9.04
4788,CESFA21L,18.64,0.008017,3.29
1105,CESFA22L,221.47,0.004986,11.84
2283,CESFA23L,175.11,0.002014,9.18
3543,CESFA24L,258.23,0.000000,12.38
1903,CESFA27L,130.49,0.009323,7.01
1018,CESGE16L,93.63,0.002112,6.48
1792,CESGE17L,336.72,0.002017,14.59
4267,CESGE26L,3.56,0.000000,1.71
4913,CESGE27L,207.81,0.000000,10.21
4030,CESGE32L,211.03,0.009058,10.96
814,CESGE33L,116.76,0.008024,8.00
829,CESGE36L,99.19,0.008023,7.57
1072,CESGE37L,123.18,0.010092,9.01
2093,CESHA17L,119.03,0.000000,8.18
3937,CESHA22L,453.35,0.003989,14.72
3256,CESHA23L,74.48,0.002013,7.29
4572,CESHA27L,118.15,0.010108,8.89
5033,CESIB11L,36.47,0.010057,4.01
953,CESIB12L,129.51,0.010030,8.20
966,CESIB13L,83.94,0.002025,6.03
2776,CESIB17L,48.60,0.000000,5.76
85,CESIB21L,55.74,0.002056,5.74
3662,CESIB22L,232.25,0.000000,11.59
3820,CESIB23L,135.68,0.003958,9.16
4244,CESIB27L,150.41,0.000000,9.38
1928,CESIB31L,47.77,0.008046,5.37
4167,CESIB32L,159.35,0.000000,7.42
3865,CESIB37L,54.49,0.010066,5.79
2890,CESIS16L,92.72,0.000000,7.03
1244,CESIS17L,149.27,0.000000,9.54
3817,CESIS26L,65.97,0.010054,6.85
347,CESIS27L,522.12,0.010020,16.99
461,CESIS36L,111.97,0.000000,9.35
1369,CESIS37L,320.39,0.008043,13.64
335,CESIV11L,117.56,0.000000,7.79
5109,CESIV12L,300.90,0.000000,12.52
3784,CESIV13L,202.70,0.003992,9.89
1878,CESIV16L,478.25,0.002016,19.20
1724,CESIV17L,170.27,0.010025,10.48
3720,CESIV22L,204.20,0.000000,10.93
688,CESIV23L,216.84,0.002049,10.69
4235,CESIV26L,155.55,0.009055,10.64
4797,CESIV27L,108.08,0.010086,8.22
2618,CESIV31L,67.04,0.010069,5.99
4870,CESIV32L,319.64,0.010043,13.22
4732,CESIV33L,102.64,0.003989,7.76
1217,CESIV36L,161.27,0.002031,10.94
3961,CESIV37L,207.59,0.004987,10.97
3212,CESKE16L,52.24,0.008020,4.63
3801,CESKE17L,133.05,0.010093,9.28
4441,CESKE26L,56.04,0.010095,6.67
3642,CESKE27L,99.78,0.012352,7.39
2971,CESKE36L,75.12,0.008016,7.62
5090,CESKE37L,87.94,0.008064,7.44
4757,CESLG12L,128.83,0.005029,8.08
275,CESLG13L,105.05,0.002045,7.29
3667,CESLG14L,171.61,0.010100,10.41
499,CESLG17L,113.30,0.002016,8.02
2226,CESLG22L,61.48,0.002011,6.22
3783,CESLG23L,74.54,0.000000,6.50
4830,CESLG24L,159.66,0.010065,10.10
4719,CESLG27L,131.36,0.002048,9.01
2294,CESLG32L,87.53,0.002016,7.25
4382,CESLG33L,79.14,0.000000,7.03
3810,CESLG37L,98.14,0.002014,7.89
2500,CESLI16L,304.08,0.008044,13.47
1352,CESLI17L,71.75,0.010104,5.99
4447,CESLI22L,97.67,0.010081,7.99
154,CESLI23L,214.48,0.010082,8.16
1056,CESLI26L,160.41,0.010098,9.45
4073,CESLI27L,68.73,0.002016,6.14
3645,CESLI32L,129.46,0.008054,9.05
4324,CESLI36L,110.72,0.000000,8.84
2177,CESLI37L,55.32,0.008021,5.47
2709,CESMA11L,23.43,0.010020,3.72
2792,CESMA12L,103.97,0.010091,8.53
4429,CESMA13L,62.82,0.004950,5.17
3528,CESMA16L,63.30,0.002008,5.00
3440,CESMA17L,30.16,0.000000,4.26
1930,CESMA22L,121.06,0.010064,8.18
2147,CESMA23L,64.41,0.008046,6.26
783,CESMA24L,108.86,0.008070,7.48
2528,CESMA26L,122.53,0.008044,9.11
3981,CESMA27L,81.18,0.010110,6.81
1014,CESMA31L,23.52,0.002015,3.70
2009,CESMA32L,141.11,0.008049,9.99
5032,CESMA33L,73.01,0.010097,7.00
1842,CESMA34L,104.40,0.002017,6.47
1237,CESMA36L,52.71,0.002992,6.67
5049,CESMA37L,116.66,0.008049,7.38
2471,CESMI12L,56.09,0.002016,5.99
776,CESMI13L,29.73,0.008039,4.64
4418,CESMI16L,126.64,0.000000,9.45
3145,CESMI17L,38.31,0.000000,4.79
284,CESMI26L,138.30,0.000000,10.00
4907,CESMI27L,389.28,0.010051,15.52
371,CESMK16L,287.53,0.000000,11.87
773,CESMK17L,51.11,0.002043,5.46
1530,CESMK26L,27.46,0.000000,3.50
3039,CESMK27L,180.97,0.008023,9.84
2765,CESMK32L,62.61,0.000000,6.15
925,CESMK33L,29.69,0.008022,4.01
1366,CESMK36L,32.90,0.000000,4.87
326,CESMK37L,24.93,0.010031,3.86
4053,CESMK42L,128.07,0.002018,8.85
549,CESMK43L,83.94,0.000000,6.53
742,CESMK47L,75.41,0.010092,6.92
3068,CESMO11L,26.96,0.000000,3.78
3510,CESMO12L,90.11,0.000000,7.34
2274,CESMO13L,174.28,0.010036,9.40
713,CESMO17L,173.23,0.010036,9.08
1414,CESMO21L,2.86,0.002992,0.98
1929,CESMO22L,27.00,0.002012,4.24
2980,CESMO23L,30.17,0.010082,3.46
1839,CESMO24L,30.40,0.008019,3.91
2146,CESMO27L,6.50,0.000000,2.07
4979,CESOS16L,7.30,0.010042,2.35
1559,CESOS17L,687.63,0.008365,21.68
4806,CESOS26L,63.62,0.002059,5.54
3444,CESOS27L,389.56,0.010022,16.17
1318,CESOS36L,17.06,0.008005,3.40
1571,CESOS37L,209.14,0.002020,11.59
4600,CESOV12L,13.94,0.002045,2.66
2344,CESOV13L,13.29,0.002047,2.72
1066,CESOV16L,11.05,0.000000,2.97
3675,CESOV17L,10.03,0.010028,2.42
3625,CESOV26L,265.21,0.002017,11.37
1685,CESOV27L,54.08,0.002058,5.43
3327,CESOZ16L,30.37,0.000000,4.59
379,CESOZ17L,257.64,0.008018,11.20
4334,CESOZ22L,239.57,0.000000,12.49
4066,CESOZ23L,181.89,0.000000,8.69
842,CESOZ26L,68.23,0.008016,7.44
2875,CESOZ27L,66.79,0.000000,6.09
5000,CESPF11L,116.04,0.008012,7.97
889,CESPF12L,247.42,0.008033,11.06
3522,CESPF13L,157.88,0.004021,9.93
1106,CESPF17L,80.95,0.000000,6.87
3276,CESPF21L,4.34,0.008059,1.71
523,CESPF22L,21.58,0.000000,3.76
774,CESPF23L,4.42,0.000000,1.84
3077,CESPF27L,51.74,0.002013,4.94
552,CESPF31L,163.10,0.010089,8.93
1678,CESPF32L,227.26,0.000000,12.33
1248,CESPF33L,101.53,0.003989,8.13
4989,CESPF37L,43.75,0.000000,5.40
939,CESRO12L,199.77,0.000000,9.92
2851,CESRO13L,300.86,0.008044,9.54
1440,CESRO16L,54.34,0.008022,5.75
4086,CESRO17L,104.60,0.010096,7.48
2,CESRO26L,33.65,0.003988,4.56
4344,CESRO27L,120.38,0.010033,7.37
892,CESRO32L,136.51,0.010083,8.92
2440,CESRO36L,140.25,0.010062,11.00
704,CESRO37L,96.84,0.008016,7.72
3553,CESRT11L,35.97,0.002019,4.76
3034,CESRT12L,71.66,0.000000,6.49
1971,CESRT13L,52.69,0.005980,6.13
20,CESRT14L,95.63,0.010076,7.15
3925,CESRT17L,71.48,0.005984,6.83
2897,CESRT22L,39.33,0.000000,4.75
1697,CESRT23L,67.40,0.000000,6.77
1958,CESRT24L,94.04,0.010038,6.80
2273,CESRT31L,67.00,0.010100,5.38
4230,CESRT32L,42.34,0.002009,4.88
3091,CESRT33L,29.01,0.010092,4.15
4772,CESRT34L,70.16,0.010096,6.45
4574,CESRT37L,74.31,0.010035,6.34
2585,CESRT41L,24.63,0.002015,3.67
1507,CESRT42L,38.29,0.002016,4.85
4585,CESRT43L,53.89,0.002043,5.54
828,CESRT44L,85.57,0.000000,7.42
4495,CESRT47L,95.14,0.008022,7.54
2928,CESSO11L,90.52,0.000000,5.82
4570,CESSO12L,187.09,0.004987,9.91
775,CESSO13L,137.21,0.008019,8.56
3798,CESSO14L,354.55,0.008333,13.42
1343,CESSO17L,497.59,0.002047,13.59
1476,CESSO21L,25.68,0.000000,3.80
2384,CESSO22L,195.71,0.008014,11.25
3173,CESSO23L,146.10,0.008025,9.07
2287,CESSO27L,143.59,0.000000,10.18
2145,CESSO31L,34.88,0.008017,4.30
1231,CESSO32L,234.13,0.002047,11.33
3800,CESSO33L,237.34,0.000000,9.35
2176,CESSO37L,124.57,0.000000,8.96
1497,CESSO42L,164.06,0.010093,9.41
5189,CESSO43L,69.93,0.000000,6.40
1935,CESSO47L,106.03,0.008025,7.42
415,CESUA12L,542.73,0.010086,18.70
2828,CESUA13L,285.37,0.018113,14.16
1488,CESUA14L,728.29,0.008014,19.36
5157,CESUA17L,345.42,0.010108,15.00
3824,CESUA27L,281.22,0.010162,13.77
1470,CESUA32L,449.96,0.012482,16.83
4618,CESUA33L,204.56,0.007017,11.49
3885,CESUA37L,592.15,0.000000,19.03
4597,CESYS11L,25.83,0.002045,3.87
2425,CESYS12L,263.14,0.010062,11.80
4214,CESYS13L,432.25,0.000000,10.68
126,CESYS14L,467.53,0.008016,16.27
5191,CESYS17L,235.11,0.008118,12.38
4430,CESYS21L,28.24,0.008043,4.03
4937,CESYS22L,201.50,0.000000,10.48
2451,CESYS23L,164.82,0.008048,9.05
134,CESYS27L,193.35,0.000000,11.06
2407,CESYS31L,92.92,0.002017,7.15
3963,CESYS32L,176.66,0.002046,9.21
4906,CESYS37L,295.02,0.008018,12.33
1681,CEVGR11L,17.84,0.004956,2.40
4711,CEVGR12L,50.02,0.010028,5.81
4678,CEVGR13L,53.03,0.010107,5.56
4594,CEVGR17L,43.75,0.000000,5.34
3733,CEVGR21L,5.95,0.000000,1.70
2787,CEVGR22L,33.70,0.002046,4.60
3872,CEVGR23L,50.73,0.000000,5.55
3542,CEVGR27L,94.74,0.002016,6.62
372,CEVGR31L,13.03,0.010040,2.81
3249,CEVGR32L,192.15,0.000000,12.33
4397,CEVGR33L,99.73,0.006014,6.95
2163,CEVGR37L,25.34,0.002013,4.08
4880,CEVKY12L,39.54,0.008049,4.74
1775,CEVKY13L,101.75,0.009098,6.75
845,CEVKY21L,57.31,0.010046,4.83
2497,CEVKY22L,48.27,0.002003,5.18
3311,CEVKY23L,87.41,0.000000,6.63
4063,CEVKY31L,7.73,0.002014,1.76
1062,CEVKY32L,105.00,0.011375,7.88
1274,CEVKY33L,43.49,0.010036,4.68
560,CEVKY37L,31.58,0.002042,4.51
2842,CEVMR11L,6.80,0.000000,2.00
3010,CEVMR12L,29.01,0.000000,2.73
3310,CEVMR13L,33.23,0.000000,2.83
3818,CEVMR21L,7.96,0.000000,2.48
2790,CEVMR22L,15.92,0.002010,3.38
2444,CEVMR23L,9.61,0.000000,2.52
3287,CEVMR31L,4.23,0.002016,1.53
1054,CEVMR32L,23.64,0.000000,4.06
1205,CEVMR33L,12.06,0.000000,2.72
3640,CEVMR41L,9.46,0.000000,2.17
5154,CEVMR42L,8.33,0.000000,2.24
1604,CEVMR43L,4.14,0.008012,1.82
2236,CEVMR72L,1047.50,0.000000,28.67
3537,CEVMR73L,213.07,0.000000,6.68
1704,CEVSL11L,56.41,0.010060,5.80
644,CEVSL12L,48.52,0.010019,4.79
249,CEVSL13L,59.57,0.015621,5.86
3763,CEVSL21L,28.78,0.008017,4.17
797,CEVSL22L,41.00,0.008017,4.58
4051,CEVSL23L,62.34,0.006983,5.84
2660,CEVSL31L,3.72,0.010035,1.44
781,CEVSL32L,17.99,0.000000,3.32
259,CEVSL33L,43.96,0.015623,4.48
3974,CEVTA11L,9.43,0.008977,2.38
1917,CEVTA12L,34.52,0.010094,4.54
4628,CEVTA13L,38.97,0.010024,4.50
4669,CEVTA17L,81.02,0.002047,6.72
2962,CEVTA21L,5.69,0.002039,1.92
4462,CEVTA22L,24.23,0.010167,3.94
4052,CEVTA23L,29.60,0.010058,4.60
4847,CEVTA27L,20.59,0.010029,3.47
129,CEVTA31L,34.21,0.000000,4.24
3591,CEVTA32L,14.86,0.002048,3.16
219,CEVTA33L,25.22,0.015623,3.44
2762,CEVTA34L,117.61,0.000000,8.60
3861,CEVTA37L,64.48,0.000000,6.20
1570,CEVTA41L,4.09,0.010097,1.48
4561,CEVTA42L,15.52,0.000000,3.13
4445,CEVTA43L,38.32,0.000000,4.30
183,CEVTA44L,20.72,0.010041,3.61
3494,CEVTA47L,15.34,0.014307,2.92
397,CICTT17L,6.01,0.010033,1.58
2531,CICTT27L,18.02,0.010046,3.48
1856,CIFSU11L,73.63,0.007026,6.50
4687,CIFSU12L,144.01,0.008022,8.42
2092,CIFSU13L,88.66,0.000000,6.90
2879,CIFSU14L,181.01,0.000000,11.00
4873,CIFSU17L,56.54,0.010046,5.66
760,CIFSU21L,186.46,0.000000,11.83
2121,CIFSU22L,601.30,0.010025,13.96
3241,CIFSU23L,530.87,0.000000,13.97
3443,CIFSU27L,263.62,0.010032,9.39
4426,CIKOY11L,74.77,0.000000,6.77
5087,CIKOY12L,151.81,0.000000,9.34
4869,CIKOY13L,88.45,0.018090,6.81
912,CIKOY14L,153.76,0.000000,8.79
1738,CIKOY16L,54.77,0.001995,6.74
3618,CIKOY17L,97.06,0.008013,7.61
2269,CIKOY21L,116.63,0.008084,7.19
2818,CIKOY22L,114.49,0.002055,8.09
318,CIKOY23L,139.78,0.000000,9.12
3944,CIKOY26L,40.66,0.008024,4.93
3641,CIKOY27L,103.75,0.010085,7.52
3727,CIKOY31L,73.57,0.002044,6.74
135,CIKOY32L,250.94,0.002015,11.19
3765,CIKOY33L,251.68,0.008018,11.11
3488,CIKOY36L,113.38,0.008046,9.08
4411,CIKOY37L,155.76,0.000000,9.69
4977,CILTV11L,10.28,0.008045,2.34
113,CILTV12L,65.97,0.000000,6.26
1009,CILTV13L,49.33,0.002059,5.36
3796,CILTV17L,76.36,0.006981,6.30
670,CILTV21L,66.56,0.010065,5.92
3188,CILTV27L,169.73,0.008012,9.71
1870,CISIS11L,76.91,0.010045,6.35
3688,CISIS12L,132.56,0.004981,9.19
2960,CISIS13L,119.18,0.000000,8.72
1489,CISIS17L,176.53,0.010095,10.29
2745,CISIS21L,218.48,0.002009,9.35
3607,CISIS22L,140.68,0.000000,9.45
1606,CISIS23L,179.59,0.008047,10.64
164,CISIS24L,161.31,0.005984,9.15
3649,CISIS27L,199.69,0.003047,10.75
25,CISIS77L,231.89,0.002043,11.35
4029,CMELT16L,159.43,0.000000,12.07
381,CMELT17L,488.98,0.010037,12.34
3735,CPMIG11L,74.75,0.007943,6.51
3456,CPMIG12L,182.02,0.008019,10.54
2197,CPMIG13L,278.57,0.010094,11.58
3768,CPMIG17L,279.11,0.000000,12.80
727,CPMIG21L,148.86,0.008021,7.22
4098,CPMIG22L,222.76,0.008018,12.28
4731,CPMIG23L,188.97,0.000000,10.12
1339,CPMIG27L,241.03,0.010069,11.60
4729,CPMIG31L,98.42,0.002041,7.48
1526,CPMIG32L,131.22,0.008013,9.46
1058,CPMIG33L,97.57,0.004986,7.43
133,CPMIG34L,220.96,0.002017,10.56
3731,CPMIG37L,344.76,0.008019,14.81
3189,CREIS11L,31.90,0.002046,4.04
3915,CREIS12L,23.81,0.000000,3.48
3107,CREIS13L,27.31,0.008020,3.61
1623,CREIS14L,41.03,0.000000,4.84
585,CREIS17L,48.01,0.010089,5.64
2091,CREIS21L,23.48,0.002044,3.56
2498,CREIS22L,60.86,0.000000,5.82
3497,CREIS23L,25.27,0.010070,3.58
2038,CREIS27L,54.03,0.008031,5.91
58,CREIS31L,75.60,0.008046,6.10
720,CREIS32L,94.91,0.000000,6.83
3028,CREIS33L,56.26,0.002048,6.14
4198,CREIS37L,96.92,0.000000,7.86
5127,CWAKE17L,278.31,0.010083,12.56
2654,CWAKE27L,76.85,0.010098,5.77
4485,CWCPO17L,131.41,0.000000,9.10
4102,CWCPO27L,69.60,0.000000,7.07
1580,CWFLY12L,980.97,0.010030,24.91
3742,CWFLY13L,444.55,0.000000,16.06
5010,CWFLY17L,2299.15,0.010022,41.40
4795,CWFUN11L,40.15,0.010028,3.88
2746,CWFUN17L,412.24,0.002014,16.26
202,CWFUN21L,35.04,0.003988,3.97
131,CWFUN22L,137.38,0.002009,8.46
1477,CWFUN23L,98.43,0.010093,8.07
3223,CWFUN24L,209.07,0.008027,10.25
2120,CWFUN27L,68.55,0.008031,5.96
2376,CWFUN31L,215.20,0.002038,12.37
334,CWFUN32L,454.21,0.010093,15.87
4263,CWFUN33L,307.55,0.000000,12.91
2058,CWFUN37L,339.49,0.010033,12.75
2446,CWFUR12L,203.34,0.000000,10.98
4992,CWFUR13L,242.89,0.000000,12.09
1513,CWFUR17L,474.63,0.000000,17.69
3846,CWFUR27L,487.53,0.000000,18.10
1509,CWKCP16L,29.95,0.010086,4.56
81,CWKCP17L,100.67,0.000000,7.20
4680,CWKCP22L,359.37,0.001994,15.37
4612,CWKCP23L,202.58,0.009098,10.86
1756,CWKCP26L,367.82,0.002016,15.58
1680,CWKCP27L,318.86,0.008024,14.33
5186,CWMSM12L,17.01,0.000000,3.20
2024,CWMSM13L,7.06,0.000000,2.06
2820,CWMSM17L,10.21,0.008136,2.69
3354,CWMSM22L,66.04,0.000000,7.01
3052,CWMSM23L,13.18,0.000000,2.64
1212,CWMSM27L,49.48,0.000000,5.56
2834,CWPRD17L,202.68,0.008033,11.18
2903,CWPRD27L,388.09,0.000000,12.75
3997,CWPRO12L,108.92,0.000000,8.80
1316,CWPRO13L,176.26,0.010031,9.61
4654,CWPRO14L,299.23,0.010097,12.55
954,CWPRO16L,188.76,0.002048,10.00
545,CWPRO17L,648.10,0.010026,19.90
94,CWPRO26L,247.82,0.000000,12.50
1858,CWPRO27L,650.03,0.010014,21.58
1760,CWSIF12L,339.87,0.000000,9.29
13,CWSIF13L,73.11,0.002993,6.07
9,CWSIF16L,270.10,0.003988,10.89
3080,CWSIF17L,145.04,0.008043,8.94
2523,CWSIF22L,114.70,0.008047,6.93
512,CWSIF23L,59.31,0.010096,6.06
3140,CWSIF26L,52.54,0.002010,6.46
869,CWSIF27L,75.99,0.000000,6.56
474,CWSLT17L,442.83,0.000000,16.90
3132,CWSLT22L,344.25,0.000000,14.69
3005,CWSLT23L,94.25,0.000000,8.64
1170,CWSLT27L,109.00,0.002045,8.47
5074,CWSRA12L,603.16,0.008020,20.04
3969,CWSRA13L,211.47,0.010033,10.84
2530,CWSRA16L,683.07,0.002014,20.46
615,CWSRA17L,535.98,0.002018,17.13
3146,DALMN12L,193.53,0.010025,10.45
3903,DALMN13L,224.30,0.010107,10.83
3033,DALMN16L,159.12,0.010028,11.70
3433,DALMN17L,230.30,0.010034,11.00
1593,DALMN26L,41.54,0.000000,5.03
1544,DALMN27L,61.91,0.009006,6.41
52,DAYOL16L,239.01,0.002044,13.29
3558,DAYOL17L,167.09,0.005982,10.31
68,DAYOL22L,182.27,0.000000,10.56
1621,DAYOL23L,199.38,0.001030,10.90
4172,DAYOL26L,810.45,0.008009,18.01
233,DAYOL27L,123.86,0.001122,9.50
1910,DAYOL36L,187.17,0.000000,12.01
4626,DAYOL37L,163.65,0.000000,10.16
1709,DHOTE12L,589.45,0.008047,18.59
2840,DHOTE13L,192.25,0.002049,11.52
856,DHOTE17L,402.67,0.008020,15.21
987,DHOTE77L,398.04,0.011442,13.11
1558,DRTEK11L,1.59,0.010024,1.00
4606,DRTEK12L,279.45,0.010054,14.42
5040,DRTEK13L,98.12,0.000000,7.32
4705,DRTEK17L,187.05,0.020195,8.59
0,DRTEK21L,8.67,0.010049,2.28
3635,DRTEK22L,92.90,0.006949,7.04
2881,DRTEK23L,49.82,0.002047,5.60
1536,DRTEK31L,6.42,0.000000,1.85
3836,DRTEK32L,75.59,0.008017,7.06
4021,DRTEK33L,113.57,0.010061,8.86
1635,ECZAC12L,164.25,0.010077,10.71
1864,ECZAC13L,77.16,0.010094,6.83
767,ECZAC17L,199.12,0.000000,10.34
3956,FENBU16L,495.38,0.000000,21.16
2019,FENBU17L,108.20,0.006982,7.76
4010,FENBU26L,35.86,0.010062,5.23
2382,FENBU27L,145.66,0.008014,8.98
890,FLIPE11L,29.50,0.008014,4.27
2406,FLIPE12L,291.66,0.008023,13.68
4138,FLIPE13L,119.17,0.008021,8.57
3151,FLIPE14L,112.06,0.000000,7.87
3577,FLIPE17L,222.35,0.010061,11.21
4945,FLIPE21L,33.48,0.010056,4.36
737,FLIPE22L,106.42,0.000000,8.60
2592,FLIPE23L,65.42,0.008015,6.29
89,FLIPE24L,36.51,0.010102,4.79
482,FLIPE25L,37.63,0.000000,4.47
4055,FLIPE27L,151.01,0.000000,9.01
2624,FLIPE31L,54.75,0.002016,5.10
3371,FLIPE32L,158.42,0.008023,10.11
1936,FLIPE33L,85.17,0.008089,7.81
4635,FLIPE34L,166.61,0.000000,9.68
2833,FLIPE35L,48.47,0.000000,4.71
2809,FLIPE37L,145.47,0.010091,9.26
1703,GAZBO11L,8.03,0.010022,2.08
4801,GAZBO12L,29.57,0.002045,4.34
3799,GAZBO13L,45.39,0.010041,5.37
3663,GAZBO17L,101.81,0.010040,8.24
1020,GAZBO21L,52.89,0.000000,5.05
3426,GAZBO22L,130.73,0.010045,8.56
3186,GAZBO23L,155.12,0.000000,10.13
1437,GAZBO27L,96.61,0.010054,7.68
2391,GBUKU12L,167.80,0.000000,10.38
1599,GBUKU13L,138.24,0.006981,8.25
2422,GBUKU14L,133.28,0.010040,8.91
2264,GBUKU15L,26.75,0.002046,4.01
2115,GBUKU17L,426.03,0.000000,14.37
5071,GBUKU22L,98.22,0.010096,7.59
1242,GBUKU24L,128.34,0.002014,8.19
5128,GBUKU25L,61.55,0.002052,5.96
2168,GBUKU27L,143.84,0.000000,9.45
98,GBUKU31L,31.81,0.008020,3.82
3412,GBUKU32L,123.28,0.002044,8.19
1860,GBUKU33L,151.13,0.000000,8.52
5146,GBUKU34L,75.06,0.000000,6.84
2486,GBUKU35L,60.30,0.010092,5.92
4993,GBUKU37L,135.22,0.008050,8.33
1100,GERAL12L,67.30,0.002081,6.46
1921,GERAL13L,80.22,0.010044,6.85
2313,GERAL17L,77.09,0.000000,6.89
339,GERAL21L,276.33,0.002016,7.83
2144,GERAL22L,130.51,0.008052,9.41
4499,GERAL23L,138.00,0.007979,8.49
2411,GERAL27L,123.85,0.000000,8.54
3567,GERBA12L,67.62,0.005322,6.51
2464,GERBA13L,254.22,0.002017,11.79
646,GERBA16L,117.11,0.000000,9.40
5160,GERBA17L,378.24,0.002040,15.67
2752,GERKO12L,71.67,0.002012,7.11
1124,GERKO13L,36.77,0.000000,4.96
821,GERKO17L,51.05,0.010094,5.52
4015,GERKO22L,44.25,0.007009,5.08
395,GERKO23L,41.76,0.000000,4.40
4946,GERKO27L,33.10,0.002045,4.55
1527,GIRAK11L,11.68,0.010128,2.60
3172,GIRAK12L,216.08,0.010033,11.60
2927,GIRAK13L,125.09,0.010063,8.43
3989,GIRAK17L,181.51,0.003989,10.25
3205,GIRAK21L,9.89,0.008043,2.20
617,GIRAK22L,213.08,0.000000,12.51
1454,GIRAK23L,89.92,0.000000,7.91
5047,GIRAK27L,80.68,0.002013,7.01
5118,GIRAK31L,4.83,0.010024,1.71
5013,GIRAK32L,171.87,0.000000,10.86
155,GIRAK33L,99.41,0.008014,7.55
1493,GIRAK34L,168.37,0.000000,10.81
462,GIRAK37L,59.30,0.010109,5.75
1128,GIRLU11L,4.72,0.008040,1.66
1112,GIRLU12L,84.30,0.010077,7.36
4185,GIRLU13L,25.65,0.010102,4.05
2351,GIRLU17L,59.21,0.008044,5.76
5165,GIRLU21L,36.17,0.000000,4.53
152,GIRLU31L,45.67,0.000000,4.38
4726,GIRLU32L,133.85,0.008015,9.74
106,GIRLU33L,72.97,0.010137,7.34
3664,GIRLU37L,66.08,0.010093,6.51
1512,GIRYU17L,42.36,0.000000,5.12
2481,GIRYU27L,51.30,0.000000,5.82
4808,GIRYU37L,95.00,0.003944,7.50
2199,GMSLK11L,43.35,0.000000,3.98
2934,GMSLK12L,52.03,0.008047,5.64
1824,GMSLK13L,57.54,0.008053,5.57
2630,GMSLK17L,80.60,0.000000,6.06
3333,GMSLK21L,17.69,0.000000,3.29
4563,GMSLK22L,167.68,0.008017,9.03
5060,GMSLK23L,54.58,0.010042,5.86
231,GMSLK27L,37.75,0.008015,4.80
3406,GMSLK31L,11.28,0.000000,2.55
3891,GMSLK32L,75.18,0.000000,6.06
2975,GMSLK33L,56.65,0.002049,5.85
708,GMSLK34L,52.47,0.010103,5.62
712,GMSLK37L,74.65,0.010034,6.79
4956,GOLDE12L,73.60,0.000000,6.28
2862,GOLDE13L,68.59,0.002013,5.50
1329,GOLDE17L,55.74,0.000000,6.01
1028,GOLDE22L,86.50,0.010036,7.66
2515,GOLDE23L,102.91,0.000000,7.06
2302,GOLDE27L,215.23,0.008017,11.23
4146,GOLDE32L,97.26,0.008053,7.58
4575,GOLDE33L,16.81,0.002048,3.43
1116,GOLDE37L,191.63,0.000000,10.49
1135,GOLDE77L,283.87,0.008049,13.70
4387,GOLIV11L,134.58,0.010099,8.70
254,GOLIV12L,239.24,0.000000,13.31
3740,GOLIV13L,264.97,0.008017,11.54
