,Cell,MSE,Passed,MAPE
3904,BOKOY12L,131.79,0.000042,9.26
3905,KRTOF34L,73.02,0.000000,6.82
3906,ALBAH12L,49.09,0.000000,5.40
3907,CESMK16L,298.61,0.002043,11.65
3908,BODGUC7L,42.52,0.000000,5.52
3909,YAKYI11L,2.15,0.000000,1.18
3910,KRCVZ13L,135.23,0.000000,8.97
3911,BOYKA22L,208.55,0.002009,10.39
3912,CESKE36L,41.59,0.002046,5.51
3913,KRTCH22L,28.09,0.000000,4.21
3914,ILIVS31L,419.14,0.008040,9.67
3915,BODEM27L,14.21,0.000000,2.93
3916,MAMUB33L,156.03,0.002044,8.00
3917,MERTU17L,71.31,0.000000,6.20
3918,UGSER12L,35.19,0.000000,4.75
3919,MAIRA22L,49.15,0.000000,5.53
3920,YALTV13L,120.47,0.008043,8.34
3921,YASAH12L,51.86,0.000000,5.67
3922,KRTKF33L,21.36,0.000000,3.59
3923,PALIF27L,85.98,0.000000,8.07
3924,BOASA14L,184.93,0.000000,8.68
3925,KRANA11L,5.83,0.010023,1.73
3926,BOASA22L,149.83,0.010188,8.06
3927,KUBUKF7L,631.27,0.000000,18.34
3928,KRFAL31L,14.57,0.000042,2.66
3929,KRKYH41L,5.70,0.000000,1.97
3930,BOMEY31L,29.12,0.000000,3.90
3931,SOMER17L,66.42,0.000000,6.60
3932,YAKYU27L,32.99,0.000000,4.21
3933,GUKYA22L,107.75,0.000000,8.49
3934,YAHSU17L,9.89,0.000000,2.40
3935,CESFA27L,130.49,0.000000,7.01
3936,KRMGA21L,18.19,0.000000,3.23
3937,KARFT13L,134.74,0.000000,9.62
3938,REGES22L,151.45,0.000000,8.97
3939,MUCAM31L,30.54,0.015619,4.22
3940,KRHASC3L,300.76,0.000000,14.55
3941,KRIBB34L,103.68,0.000000,8.18
3942,CESRT44L,87.21,0.000000,7.49
3943,KARTO41L,9.24,0.000000,2.26
3944,KRTUY32L,86.76,0.000000,7.76
3945,BITTV35L,56.43,0.000000,5.09
3946,KAROT32L,35.15,0.000000,4.80
3947,BOGOL17L,105.92,0.000000,8.14
3948,GUBAID7L,267.17,0.000000,10.19
3949,KRTER27L,2.69,0.002051,1.26
