,Cell,MSE,Passed,MAPE
0,BOYKA37L,92.14,0.002992,6.02
1,GUMYO11L,22.44,0.002992,3.82
2,KRSGK14L,154.68,0.000000,9.64
3,BODLE33L,45.81,0.004986,5.20
4,SEYBO13L,36.07,0.002991,4.63
5,TUKRB27L,174.63,0.001992,11.00
6,GUNDGC7L,174.14,0.003989,10.09
7,YAKOT33L,61.73,0.001991,6.23
8,MVITT11L,9.02,0.007978,2.07
9,YAGOK22L,41.01,0.003001,4.92
10,KABED12L,96.05,0.002992,7.68
11,BODEM33L,18.38,0.003989,3.08
12,BODGUC4L,57.07,0.002992,6.45
13,TURAK12L,141.37,0.002989,9.06
14,KRMIR17L,57.95,0.001994,6.28
15,BAGYL17L,186.03,0.001994,11.69
16,ALPAZ22L,345.39,0.002991,14.20
17,TURVC17L,140.63,0.004989,8.94
18,KRINC27L,51.71,0.005981,5.81
19,KORAG33L,37.73,0.001997,4.67
20,YENGP37L,22.28,0.002992,3.50
21,ILHOT32L,191.57,0.005984,11.46
22,ILIMA16L,74.69,0.003989,7.20
23,YASAH37L,114.77,0.002991,8.28
24,BOVAK17L,644.41,0.002992,19.86
25,CESAL37L,230.08,0.002991,11.73
26,ALAGR37L,280.18,0.003988,12.65
27,BOTAN22L,56.30,0.003989,5.81
28,KARPL31L,31.94,0.001995,4.12
29,KRTBA12L,71.27,0.003990,6.85
30,KRBUS41L,19.62,0.004988,3.12
31,GUAKZA7L,170.61,0.003293,10.03
32,KRPSB22L,20.95,0.002992,3.81
33,GUAYE32L,245.96,0.001995,12.49
34,KRDOR37L,36.97,0.001995,4.75
35,KRTBC21L,4.45,0.004984,1.66
36,ALCTR32L,219.50,0.002047,10.77
37,ALAGR21L,62.82,0.003989,5.57
38,CESPF23L,4.42,0.002016,1.84
39,KSDEM22L,101.87,0.003989,7.95
40,KANER33L,69.63,0.004988,6.33
41,SWKUM12L,354.86,0.002992,13.73
42,KRTBA37L,94.05,0.000000,5.60
43,SUZER21L,161.97,0.002994,9.74
44,YENGP17L,9.45,0.003990,2.32
45,GUG0137L,64.00,0.001995,6.68
46,CWPRO16L,188.76,0.004987,10.00
47,GUMSE27L,77.16,0.004596,6.88
48,GUG0627L,14.55,0.001995,3.51
49,KRTUS43L,38.85,0.004022,4.80
50,THILLC3L,97.64,0.002044,7.44
51,ILIMA11L,60.75,0.003991,5.51
52,YASAL14L,82.77,0.002992,7.54
53,KRBUS27L,39.93,0.003988,5.03
54,ALMET13L,36.32,0.005980,4.46
55,GUDEN37L,68.37,0.001993,7.29
56,UGSER12L,35.19,0.002992,4.75
57,GUNDGC3L,75.49,0.005985,7.43
58,BOTUS33L,193.98,0.003988,8.84
59,KRKBK12L,84.15,0.003988,7.19
60,BOMEY32L,65.52,0.002994,6.50
61,ALBAH32L,54.06,0.002990,5.54
62,XANDU37L,193.40,0.002992,10.35
63,CECIF22L,520.28,0.003988,13.46
64,SWFIN12L,222.75,0.002992,12.10
65,SEMMA32L,158.97,0.003989,9.95
66,SOMER17L,66.42,0.002992,6.60
67,CESRT33L,29.63,0.002992,4.20
68,CIKOY14L,155.19,0.003990,8.85
69,BOACB12L,32.19,0.002995,3.92
70,KAKOR33L,120.23,0.002990,7.10
71,B178723L,103.70,0.003984,7.21
72,GUNGI12L,218.00,0.005986,11.34
73,CEALA14L,137.03,0.005984,9.05
74,GUBOD27L,11.35,0.002017,2.60
75,CESBL32L,248.08,0.002991,14.20
76,BOYKA11L,92.91,0.001993,6.87
77,KABED21L,34.40,0.003989,4.42
78,CESDE12L,166.47,0.003990,10.00
79,GUNYO23L,47.18,0.003989,5.11
80,SOGMI21L,24.92,0.005985,3.39
81,KUMBO11L,39.20,0.004012,4.72
82,CEBLY27L,249.27,0.002992,13.27
83,BODTT33L,73.45,0.002993,6.73
84,GAZBO27L,97.37,0.002993,7.71
85,AYYOK23L,222.35,0.004648,11.95
86,BODYA15L,40.64,0.002992,4.52
87,BODMA27L,29.18,0.002993,3.79
88,DRTEK32L,76.92,0.002992,7.12
89,KARPL33L,63.12,0.001994,5.50
90,KRDOR32L,75.56,0.003989,7.35
91,BITTV15L,64.22,0.005983,5.87
92,TUHEK17L,242.22,0.004983,12.63
93,CESFA17L,187.76,0.004642,9.04
94,KRTYT32L,32.91,0.004988,4.64
95,YAKMR34L,75.84,0.001995,7.38
96,CEHAV11L,54.34,0.002990,5.65
97,BOBAG15L,84.09,0.004988,7.50
98,KRDRU12L,27.63,0.002002,4.25
99,GUAKZC2L,100.67,0.004991,8.27
100,KRTSUC3L,10.69,0.004987,2.09
101,GOLTBB4L,148.95,0.004986,8.72
102,YAHLI22L,184.88,0.004987,9.05
103,KSKIN27L,1.22,0.002992,0.80
104,GUMYO23L,23.80,0.001995,3.92
105,BODDM17L,74.74,0.003989,6.84
106,YUNFA17L,37.00,0.003990,4.77
107,KAROT32L,35.15,0.001994,4.80
108,KRCVB11L,22.62,0.002978,3.83
109,GBUKU32L,123.25,0.003990,8.19
110,KONCK17L,23.66,0.000000,3.57
111,SWNFZ13L,56.69,0.000000,5.40
112,GUKYA24L,81.74,0.000000,7.27
113,CESLG32L,87.53,0.010039,7.25
114,KRTHC27L,21.70,0.003990,3.71
115,TURAK11L,37.77,0.002019,4.92
116,KRKBH31L,4.50,0.003989,1.77
117,BOSAT14L,40.08,0.003988,5.15
118,BODGUB3L,64.61,0.004987,5.97
119,FLIPE14L,112.04,0.003990,7.87
120,KRKBR11L,10.34,0.003987,2.61
121,BOCIF27L,33.92,0.000000,4.76
122,BAHGU11L,25.76,0.000000,2.88
123,KRYSA22L,68.36,0.003990,5.95
124,ALAGR24L,143.46,0.000000,9.50
125,MANDR33L,76.02,0.000000,7.17
126,TBUKUC2L,119.32,0.009129,8.94
127,KRTFK12L,21.59,0.005322,3.81
128,SEMME37L,19.86,0.003988,3.58
129,KRCVB37L,39.82,0.002992,5.14
130,CESSO11L,91.48,0.002991,5.84
131,BODEM32L,53.98,0.004988,5.80
132,CESYS27L,193.36,0.000000,11.06
133,KRKBM24L,446.05,0.001995,17.25
134,SERHO23L,49.38,0.004986,5.84
135,MEYBO14L,71.91,0.002125,6.55
136,KATYA21L,4.03,0.001994,1.35
137,DALMN17L,230.30,0.002993,11.00
138,TBUKUB7L,178.47,0.005986,10.74
139,GUAYE27L,145.07,0.004984,7.88
140,PALIF12L,836.18,0.002991,19.26
141,CWFUR13L,242.90,0.003959,12.09
142,KRSDP32L,61.71,0.003990,5.77
143,C542422L,336.10,0.004986,14.73
144,ALGIS31L,62.03,0.006981,5.40
145,CASSA11L,72.92,0.002993,6.52
146,GUAKZB7L,192.07,0.003990,10.08
147,BODLE32L,35.50,0.000000,4.72
148,KSMED22L,30.11,0.001995,4.10
149,KIZYA31L,17.40,0.004987,3.35
150,KSHIZ37L,212.04,0.002992,8.77
151,CESDE22L,109.65,0.002043,7.92
152,GUMPK23L,59.21,0.005303,5.83
153,MIVAR23L,85.78,0.003993,6.36
154,KCTIM24L,150.84,0.002991,10.32
155,TURGL11L,17.58,0.003990,3.30
156,CESPF33L,101.53,0.002992,8.13
157,CEVMR22L,16.37,0.002992,3.42
158,MAVIL12L,51.23,0.004990,5.74
159,KATYA24L,49.45,0.003990,5.86
160,GUDON12L,279.77,0.002992,11.92
161,GUNDG11L,18.84,0.001994,2.88
162,ORMAZ37L,392.15,0.002990,14.81
163,TBUKUD4L,440.64,0.002987,14.88
164,TORGI27L,97.15,0.002991,7.56
165,S640737L,43.64,0.001995,5.45
166,CECAL36L,132.32,0.003988,9.94
167,KARNE17L,192.69,0.001994,11.55
168,GUSAZ17L,20.29,0.001993,3.71
169,YASAN12L,42.76,0.001995,5.19
170,YAGOK12L,61.05,0.005986,6.25
171,ILSAH11L,75.99,0.003993,5.65
172,LIMAN13L,42.74,0.002992,4.74
173,NIKKI21L,45.78,0.002993,5.04
174,CAVSA12L,112.36,0.001994,8.69
175,KRTUY12L,2.06,0.002992,1.12
176,KRTCK33L,58.91,0.001995,6.32
177,BITTV21L,74.08,0.000000,5.94
178,YAKUM17L,50.52,0.003989,5.42
179,KAISK13L,31.55,0.003990,4.09
180,RAHEL12L,27.67,0.001995,3.93
181,BOISL27L,46.49,0.002991,5.15
182,BODIK22L,163.90,0.004985,10.15
183,CWMSM27L,50.63,0.002992,5.63
184,TORGI13L,128.92,0.002992,7.87
185,GERBA13L,254.22,0.004003,11.79
186,KRKAP32L,12.46,0.004987,2.81
187,KRANA41L,3.81,0.001995,1.07
188,ALCCA37L,141.24,0.002990,9.69
189,BOCIF23L,34.69,0.002992,4.67
190,KSKSA32L,30.50,0.004986,4.13
191,SOYAC13L,47.54,0.004166,5.76
192,SUZER34L,576.61,0.001994,17.44
193,ALCHA23L,93.66,0.002990,7.34
194,MAVMU17L,35.73,0.003988,3.84
195,KRTMI41L,9.79,0.002994,2.53
196,KANER22L,211.33,0.002992,10.67
197,KRKOS11L,4.68,0.000000,1.51
198,YAHAK17L,173.51,0.003989,10.95
199,CESDK12L,139.09,0.002992,9.56
200,IZBOS12L,33.91,0.002992,4.18
201,KRKBM11L,18.21,0.003989,3.23
202,PAYAL43L,168.92,0.000000,10.09
203,YAKYI12L,19.69,0.000000,3.43
204,CEDAL22L,171.26,0.000000,9.64
205,ALBPZ12L,31.94,0.008029,4.56
206,ILDEL22L,76.78,0.010048,6.49
207,KREVA34L,107.45,0.002018,8.25
208,CEKOK24L,168.56,0.001994,9.61
209,KRTHC22L,8.76,0.000000,2.28
210,UGSER21L,10.71,0.008020,2.48
211,KARTO32L,69.74,0.001994,7.05
212,CEHAV32L,471.27,0.000000,18.00
213,KRKOS13L,82.44,0.003999,6.52
214,ALCTR47L,139.53,0.000000,9.63
215,KRMAI43L,57.73,0.000000,6.19
216,OASIS12L,231.61,0.002992,10.49
217,ALOVA17L,70.45,0.000000,6.60
218,KRTOF33L,106.20,0.002014,8.30
219,KRTEK33L,21.26,0.010048,2.97
220,KUMBO33L,50.03,0.003023,5.60
221,CWSIF22L,114.70,0.004986,6.93
222,BIBER27L,332.68,0.002992,13.83
223,BOYAH13L,99.10,0.002992,7.34
224,KAROT31L,5.40,0.000000,1.49
225,CESYS12L,263.14,0.000000,11.80
226,KRCVB41L,23.79,0.002015,3.91
227,GOLTBG7L,227.30,0.000000,11.58
228,BODGI11L,39.07,0.002019,5.16
229,ILDBA23L,158.73,0.007015,9.12
230,ARMON21L,50.10,0.000000,5.18
231,BOSAD17L,170.15,0.000000,10.17
232,BOPAK37L,324.03,0.000000,11.93
233,BOISL12L,43.67,0.000000,5.11
234,CEVTA12L,35.19,0.008050,4.60
235,ARMON77L,361.56,0.000000,13.93
236,NEMAR11L,6.21,0.005984,2.00
237,KRTKF22L,105.87,0.002010,8.29
238,BBABY13L,102.81,0.002019,6.68
239,BODIN11L,27.11,0.000000,3.48
240,YAKSP13L,64.86,0.000000,6.07
241,MVITT31L,27.25,0.005268,3.39
242,SEYBO22L,125.56,0.006980,7.25
243,CESUA27L,281.22,0.004985,13.77
244,CERID12L,240.23,0.004985,12.13
245,YAKMR22L,88.44,0.002992,6.80
246,CESPF27L,51.74,0.000000,4.94
247,KARNE12L,133.87,0.003989,8.64
248,FLIPE33L,85.17,0.002992,7.81
249,CESRT42L,39.24,0.002961,4.91
250,ALYNS22L,159.59,0.002991,9.66
251,YAKTT32L,38.47,0.002992,5.27
252,CESFA23L,175.12,0.000000,9.18
253,YAKOT21L,45.78,0.010041,4.90
254,BOYKA23L,90.58,0.002989,7.29
255,CECAL22L,222.79,0.004321,11.40
256,YALTV27L,292.01,0.008342,11.49
257,MVITT37L,199.39,0.008022,7.15
258,KARTS23L,100.98,0.004985,7.16
259,GUMBT21L,24.46,0.006980,3.49
260,HAKNA17L,30.24,0.004986,4.23
261,CIKOY11L,74.77,0.003989,6.77
262,BOYAL21L,15.90,0.006042,2.74
263,LABLA11L,4.70,0.002991,1.58
264,BOBAR11L,13.27,0.008030,2.67
265,ALGIS13L,44.83,0.002017,5.33
266,TRMEZ33L,35.92,0.010051,4.77
267,NERIZ27L,30.14,0.002015,4.35
268,CEVMR11L,7.00,0.003988,2.01
269,GUBAIE7L,214.99,0.003988,11.73
270,BIGIR22L,104.67,0.004987,8.97
271,GUNDGF7L,122.71,0.001994,8.97
272,KRCVZ32L,27.97,0.003989,4.16
273,MVTRA24L,52.35,0.001994,5.96
274,KRTKF14L,35.42,0.002992,4.66
275,BOCAP37L,90.47,0.002992,6.99
276,GOLTBF7L,138.06,0.003990,8.66
277,CISIS27L,199.70,0.010103,10.75
278,KRMAI32L,29.95,0.003989,4.37
279,GUKIZ15L,29.07,0.003986,4.31
280,KEFAL13L,113.10,0.002993,8.69
281,BOASA14L,184.93,0.003990,8.68
282,KSDMR21L,6.08,0.001994,1.90
283,KRFAL21L,12.22,0.003989,2.77
284,THILLC2L,128.55,0.002992,8.28
285,RUSTU32L,116.52,0.003991,6.76
286,APORT34L,199.33,0.002992,10.50
287,KRDRU21L,6.84,0.002991,2.00
288,CEVKY13L,101.75,0.002992,6.75
289,ILCTR27L,42.62,0.003108,5.29
290,KRMRN32L,91.79,0.002993,7.73
291,GUBOD13L,42.09,0.002991,5.27
292,CEVGR11L,17.84,0.002992,2.40
293,BODEM11L,42.85,0.000000,4.71
294,GUKIZA2L,37.11,0.001995,4.96
295,YAL0212L,111.16,0.002992,9.07
296,KRDRU33L,53.62,0.003989,6.04
297,ILDAH17L,118.60,0.006993,8.49
298,CESDK37L,113.32,0.002990,8.06
299,KRCPS33L,206.63,0.002993,10.80
300,SWEBB12L,580.99,0.004986,20.02
301,TBUKUC7L,210.83,0.002996,10.20
302,TUPIN17L,245.30,0.005984,12.00
303,KANER17L,46.79,0.000000,5.61
304,BOACB33L,41.36,0.002016,3.07
305,GUCIK12L,43.21,0.000000,5.37
306,PILAJ11L,43.92,0.008048,4.69
307,ALBTK17L,197.14,0.002034,10.66
308,BIHAL22L,158.58,0.002992,9.70
309,GUMBT12L,40.76,0.003990,4.82
310,KRBRS17L,33.93,0.007979,4.33
311,ILDEL23L,73.70,0.006981,6.64
312,SEMPR12L,38.62,0.003990,5.16
313,KSSEL43L,12.73,0.001995,2.63
314,SENSI17L,69.36,0.003990,6.63
315,NEMAR33L,72.75,0.002992,5.64
316,TBU0122L,82.62,0.000000,7.99
317,BOYKA21L,37.73,0.002021,4.68
318,KRTOF82L,452.58,0.002987,16.91
319,BOHEK11L,16.34,0.002995,3.16
320,THILLB2L,102.70,0.002991,7.54
321,KRCVZ22L,48.22,0.002991,5.70
322,GUKYA11L,26.76,0.003986,3.70
323,KRFAL11L,9.54,0.002992,2.31
324,BITTV17L,96.91,0.001995,7.75
325,BOBAR23L,124.15,0.001995,8.60
326,KARTO21L,23.26,0.002046,3.67
327,KOATA13L,11.19,0.001996,2.75
328,KRINC31L,60.41,0.002992,2.89
329,VENUS21L,172.33,0.000000,10.73
330,BODTT34L,182.75,0.000000,10.01
331,MAVMU33L,8.29,0.002992,2.39
332,KEMYA22L,503.71,0.002992,16.92
333,TUGIR17L,84.87,0.001993,7.76
334,KARZU21L,7.76,0.004987,2.19
335,GUG0617L,21.13,0.002991,4.06
336,YAHSU31L,36.70,0.001995,4.24
337,KARNI21L,24.07,0.004251,3.60
338,BAKTP32L,81.00,0.002010,6.98
339,CESIV31L,67.04,0.003989,5.99
340,CESIB23L,135.68,0.004986,9.16
341,GUAKZA4L,212.85,0.001991,12.62
342,BODPI22L,181.12,0.002992,10.61
343,BOSME21L,20.63,0.001995,3.40
344,ALBAH11L,4.06,0.002992,1.33
345,KRTBC17L,133.97,0.001994,8.83
346,KROGZ13L,77.11,0.006979,6.77
347,KRHAS22L,20.77,0.004988,3.63
348,OASIS13L,132.61,0.002023,8.66
349,TUKRB17L,180.22,0.008015,11.44
350,CPMIG27L,241.04,0.000000,11.60
351,CESLG14L,171.62,0.010099,10.41
352,BOD0112L,89.58,0.002992,7.24
353,KRTBA23L,204.11,0.002993,10.94
354,BOTOR23L,122.22,0.003976,8.72
355,KIZYA11L,72.74,0.004986,5.30
356,LABLA21L,20.01,0.004987,3.28
357,BBABY12L,106.02,0.003989,8.90
358,KANER31L,77.04,0.004986,4.39
359,KARPK32L,66.05,0.002992,6.22
360,MAGIC12L,106.90,0.006979,8.10
361,KARYS32L,35.35,0.003990,4.75
362,CECAR47L,17.54,0.002992,3.55
363,GUAKZC4L,182.39,0.003991,10.13
364,TULIM13L,62.54,0.002247,6.11
365,GUMDO17L,66.84,0.000000,6.36
366,KRTBA21L,3.35,0.002992,1.50
367,MAVMUF7L,76.28,0.002992,6.75
368,KONTF13L,64.86,0.002991,6.45
369,CICTT27L,18.47,0.002992,3.53
370,KRITA17L,126.40,0.003988,8.05
371,KSDIS27L,77.28,0.001993,7.35
372,SWKYP12L,700.69,0.002991,21.07
373,KUDUR13L,170.73,0.003989,9.37
374,KRINC37L,29.59,0.002991,4.45
375,KSDMR37L,136.89,0.004987,9.69
376,CESAL33L,96.46,0.005982,7.47
377,CENOW21L,19.80,0.001994,3.40
378,KUBUK23L,80.00,0.010253,7.05
379,ORKEN26L,97.41,0.002990,7.26
380,BAGYL12L,221.84,0.008046,10.94
381,BOCIM17L,68.90,0.002991,6.59
382,CERID32L,311.04,0.004985,11.23
383,SEMLC37L,26.54,0.002020,4.09
384,BOGOL13L,75.08,0.003988,7.07
385,KRTCK13L,39.26,0.003994,5.05
386,TUR0222L,147.30,0.001992,9.65
387,BITIS23L,71.09,0.004996,5.71
388,CREIS33L,56.26,0.003989,6.14
389,KAROT22L,38.92,0.002029,5.05
390,KRDOD23L,62.73,0.000000,6.70
391,BOSPH14L,127.15,0.002025,8.62
392,KSSEL17L,30.59,0.002992,4.25
393,BOSPZ12L,21.14,0.000000,3.66
394,BODIK37L,239.28,0.000000,10.25
395,YUNFA11L,8.33,0.004987,2.23
396,KRTSUF3L,79.35,0.001994,6.63
397,KARTO47L,65.78,0.003989,6.14
398,BOYKA12L,70.75,0.001994,6.89
399,VERAT23L,108.54,0.004956,8.34
400,KRTSUA2L,139.62,0.004986,7.72
401,MAIRA24L,32.90,0.003989,3.98
402,ALAGC33L,156.44,0.002991,9.21
403,BOSPZ31L,7.59,0.002018,2.16
404,SWSNY12L,94.41,0.007045,7.56
405,BAYGI12L,76.85,0.004987,7.70
406,BOSAT33L,121.96,0.003025,8.68
407,GOLTBD4L,160.78,0.000000,10.23
408,PAYAL07L,79.47,0.010034,6.40
409,YAL0132L,400.45,0.010040,15.80
410,KSYAM24L,54.84,0.010043,5.80
411,YAKGU24L,35.87,0.000000,4.73
412,ILCTR22L,122.10,0.002020,7.99
413,YAGOK21L,8.36,0.002021,2.28
414,YAKOT22L,80.49,0.002019,7.22
415,KARTO27L,20.11,0.002027,3.55
416,MAVMUC2L,149.18,0.002993,8.97
417,BODYA27L,149.67,0.003989,8.69
418,CASSA12L,181.62,0.003989,9.45
419,SWFIN13L,120.51,0.004986,9.06
420,ALOAS33L,51.77,0.001995,5.89
421,CEALA16L,77.32,0.002992,7.50
422,MERTU23L,24.36,0.002994,3.66
423,GAZBO13L,45.39,0.003989,5.37
424,CESMK37L,25.62,0.002992,3.92
425,ALARI37L,201.29,0.002991,11.58
426,BOBAG17L,218.33,0.003988,11.17
427,REGES32L,209.94,0.002990,11.61
428,SWBIZ13L,113.94,0.003991,8.08
429,KRTEK21L,112.55,0.002991,7.03
430,KRHAS32L,20.01,0.002989,3.52
431,BODYA14L,85.59,0.001995,6.70
432,BOSET17L,129.66,0.002992,9.21
433,BOTOR12L,103.30,0.004986,8.55
434,CEVGR37L,25.34,0.003989,4.08
435,SOMER21L,8.16,0.004986,2.30
436,KSHIZ27L,28.37,0.008019,4.35
437,GUMBT14L,42.31,0.008020,5.02
438,SEYBO21L,57.79,0.002051,5.32
439,BOMUM32L,23.61,0.000000,3.72
440,CESDK16L,56.80,0.010039,6.40
441,TERBO27L,33.75,0.008030,4.43
442,BOBYL14L,162.69,0.003988,10.42
443,KARSM21L,16.17,0.000000,3.04
444,TURBK34L,140.36,0.010272,10.22
445,YAHSU27L,84.76,0.000000,7.18
446,BOCIF37L,234.01,0.002992,10.50
447,GERAL17L,77.09,0.000000,6.89
448,KRBUS13L,55.61,0.002019,6.29
449,BOYAL27L,29.43,0.008010,4.16
450,GUNYO22L,103.66,0.000000,7.32
451,SWTGS13L,116.07,0.002038,7.86
452,MAVMUY3L,137.10,0.002045,8.23
453,OTOYU21L,9.20,0.000000,2.38
454,HAKNA11L,19.06,0.000000,3.33
455,CESMA32L,141.11,0.002991,9.99
456,KEFAL14L,223.83,0.008020,11.00
457,YAKUM23L,135.57,0.000000,9.77
458,GUNMR13L,39.90,0.000000,5.00
459,KRINC17L,46.26,0.002019,5.58
460,GUSAZ27L,27.20,0.001995,4.20
461,BAHGU21L,8.97,0.004989,2.26
462,CISIS22L,140.68,0.005983,9.45
463,VERAT37L,102.60,0.001994,7.42
464,TUGIR27L,24.78,0.001995,4.01
465,BIGIR33L,54.36,0.000000,5.59
466,CESLI22L,97.67,0.002991,7.99
467,YAKCU21L,31.21,0.001995,3.90
468,GERAL27L,126.35,0.002992,8.65
469,BOCIF22L,57.82,0.002992,6.28
470,TUHEK11L,23.79,0.000995,3.68
471,GBUKU12L,167.80,0.000000,10.38
472,GIRAK11L,11.95,0.000000,2.63
473,GUAYE13L,56.81,0.004987,5.74
474,ILSAH12L,208.87,0.010041,10.57
475,RUSTU33L,43.60,0.008026,4.80
476,BOCIF24L,40.93,0.008021,4.97
477,C542423L,188.26,0.000000,10.05
478,GUAKZA2L,82.92,0.001995,6.91
479,ILDBA17L,139.67,0.002020,8.70
480,YALBU22L,175.76,0.000000,10.81
481,CEKOK12L,146.15,0.000000,9.14
482,MOBZ012L,57.66,0.000000,5.55
483,KRTHY32L,45.69,0.001993,5.66
484,GUMDO13L,64.59,0.010067,5.57
485,CEDVI24L,126.58,0.003989,8.16
486,MUCAM33L,178.54,0.004986,11.02
487,KONTF22L,58.07,0.002991,6.43
488,CECAR36L,29.70,0.003990,4.42
489,TURAK21L,121.09,0.003989,7.32
490,OKENT22L,53.44,0.001994,5.57
491,KRYSA33L,45.54,0.006049,5.58
492,KRMRNE2L,164.38,0.002992,10.04
493,KRMGA21L,18.19,0.001996,3.23
494,CESLG33L,79.14,0.005985,7.03
495,TULIM44L,80.96,0.004996,6.51
496,BOBAR27L,184.90,0.002991,9.49
497,MAVMU22L,18.66,0.003989,2.91
498,CEVTA43L,38.32,0.002993,4.30
499,BISER12L,38.81,0.002992,4.96
500,TORGI17L,172.31,0.003994,9.13
501,GOLDE77L,283.87,0.001995,13.70
502,GUNYL17L,56.94,0.004987,5.84
503,GOLTBA4L,150.83,0.003989,9.26
504,GOLIV23L,248.76,0.002992,11.65
505,KRPSB21L,28.10,0.003990,3.99
506,AKTEK23L,194.37,0.009035,10.41
507,CMELT17L,488.87,0.002991,12.34
508,CESMI27L,389.26,0.003991,15.52
509,BOKOYB2L,84.13,0.008018,7.21
510,KEMYA13L,352.55,0.000000,14.04
511,KRZAM31L,19.51,0.000000,2.98
512,CESAZ37L,114.02,0.002021,8.90
513,SWCUL12L,138.04,0.002992,9.15
514,ALCCA17L,132.84,0.002992,9.16
515,YOMER33L,34.31,0.001994,4.67
516,CESLI23L,214.48,0.010031,8.16
517,KRTUY37L,141.95,0.003989,10.03
518,BOYAL13L,61.78,0.002993,4.92
519,TBUKU12L,265.88,0.002992,11.88
520,ORKEN33L,136.09,0.002992,6.90
521,KRTNE12L,79.25,0.004988,6.40
522,GUNOR23L,64.99,0.001995,5.93
523,KRTCK12L,13.57,0.000000,3.13
524,KRANA31L,56.25,0.010070,5.50
525,KRTNE23L,74.58,0.004989,6.68
526,KRTZE23L,137.44,0.002021,9.72
527,SWCLO12L,199.17,0.002991,11.22
528,SEMLC12L,58.21,0.003990,5.90
529,KRCVB43L,15.90,0.002991,3.14
530,GUMSN17L,43.61,0.000000,4.84
531,CEVTA11L,9.62,0.000000,2.41
532,TUSIT23L,154.90,0.002992,8.96
533,KRHAS42L,19.73,0.002019,3.54
534,ORMAZ21L,33.85,0.002992,4.91
535,KRKAP11L,6.83,0.003991,1.78
536,UGSER23L,54.35,0.000000,6.03
537,SEMPR32L,25.69,0.002023,4.38
538,CESKE27L,99.78,0.000000,7.39
539,BOTAN23L,29.90,0.000000,4.40
540,KRKOS23L,44.39,0.003990,5.26
541,GUBAI47L,95.14,0.010042,7.69
542,KRBRS11L,29.08,0.002016,4.30
543,GUAYE14L,56.49,0.009303,5.86
544,BOSAT22L,46.84,0.002022,5.23
545,YAKYU11L,11.46,0.003025,2.57
546,GUG0413L,194.36,0.000000,11.54
547,CESOZ26L,68.23,0.000000,7.44
548,GUAKZ27L,151.25,0.010044,9.84
549,XANDU13L,94.33,0.000000,7.22
550,BOMOV13L,8.91,0.002991,2.29
551,ALOKA17L,122.88,0.002024,8.55
552,OKENT27L,95.69,0.002020,6.99
553,BODLE37L,55.47,0.000000,5.97
554,YASTI12L,153.23,0.010046,10.03
555,KSEMA11L,3.14,0.002992,1.36
556,CESUA14L,733.65,0.002021,19.49
557,CECAR42L,57.33,0.002991,6.24
558,ORKAP14L,59.43,0.008020,6.46
559,YASAH17L,40.38,0.000000,4.70
560,AKMEP17L,371.50,0.000000,15.25
561,YAKSP12L,112.55,0.008049,8.51
562,KEMYA92L,509.06,0.000000,19.25
563,GUMJA24L,241.11,0.002992,10.39
564,SWGNC12L,873.09,0.002992,24.37
565,MLTOF32L,127.96,0.002021,8.78
566,YAKPO21L,18.02,0.002992,3.11
567,KEFAL12L,149.26,0.005019,9.68
568,BODYA22L,147.89,0.002991,8.83
569,KCTIM17L,55.16,0.004987,5.76
570,KRIBB57L,201.59,0.003989,11.01
571,KRTBC11L,9.36,0.002992,2.26
572,HAKNA27L,64.76,0.000000,6.63
573,BOCAP22L,114.05,0.008024,8.27
574,GAZBO22L,132.60,0.003989,8.62
575,VENUS22L,162.89,0.003010,9.69
576,KRSGK13L,12.40,0.003989,2.83
577,KRBUS33L,39.13,0.002020,5.12
578,ALCHA13L,89.16,0.000000,7.58
579,BIPOL17L,120.87,0.000000,8.00
580,BOMUM12L,0.94,0.004987,0.75
581,KTKAL32L,30.70,0.004987,4.11
582,YAKYI33L,37.68,0.004987,4.78
583,KRTSU32L,105.29,0.004986,8.40
584,YAKUM11L,8.13,0.002026,2.23
585,KRTKF32L,16.78,0.000000,3.03
586,GUMYO34L,39.09,0.000000,3.27
587,ILIMA12L,138.30,0.002992,8.31
588,XANDU17L,152.23,0.000000,9.30
589,DRTEK17L,187.05,0.000000,8.59
590,YASAL22L,93.91,0.005982,7.49
591,BOMEY27L,40.50,0.008048,4.59
592,CESIS36L,111.97,0.002992,9.35
593,GERKO13L,36.77,0.000000,4.96
594,FLIPE32L,158.42,0.000000,10.11
595,CESDE26L,230.10,0.002992,14.09
596,VERAT12L,115.31,0.004982,8.79
597,BOVAL14L,114.92,0.001994,8.21
598,KRTSU22L,53.89,0.002992,5.18
599,CEVGR32L,195.59,0.010030,12.45
600,KARFT24L,50.12,0.000000,5.86
601,BITTV37L,216.64,0.004987,10.55
602,KRTFK27L,24.79,0.002049,3.78
603,BOMEY14L,70.19,0.002019,6.07
604,KRZAM11L,7.26,0.010036,2.03
605,ORMAZ22L,118.35,0.000000,8.60
606,BODYA17L,82.05,0.006981,7.48
607,KSDIS13L,79.08,0.006981,6.59
608,IZBOS13L,17.18,0.001995,3.43
609,SGNAT17L,15.39,0.002992,3.21
610,SWGLK12L,204.85,0.002991,12.05
611,THILLA7L,79.67,0.002992,6.33
612,BAHGU31L,6.38,0.000000,1.89
613,CWMSM17L,10.21,0.000000,2.69
614,KRCPS32L,47.92,0.007509,5.82
