,Cell,MSE,Passed,MAPE
1971,RAHBA33L,44.46,0.003995,4.60
1972,YAHAK21L,96.77,0.003995,8.25
1973,BOYAL37L,208.12,0.001586,9.63
1974,PILAJ14L,71.13,0.000000,6.09
1975,S640727L,61.94,0.001000,5.69
1976,DAYOL37L,163.64,0.003083,10.16
1977,MOB7F37L,0.61,0.001121,0.68
1978,BIATA12L,168.31,0.000000,11.07
1979,GUAYE11L,21.17,0.000998,3.35
1980,KARDI37L,91.94,0.000000,7.45
1981,S640717L,28.56,0.000000,4.35
1982,BOKOY14L,150.63,0.001004,7.98
1983,SWYSE13L,87.49,0.000997,7.90
1984,GERKO27L,33.94,0.000000,4.61
1985,GOLDE17L,55.74,0.005436,6.01
1986,KARSM23L,83.67,0.000000,7.52
1987,KRTFK14L,28.55,0.000998,4.30
1988,KRTYM23L,118.31,0.000997,8.67
1989,ATMAK23L,12.06,0.000997,2.89
1990,MUCAM11L,12.24,0.000000,2.44
1991,SEMME33L,24.00,0.000160,3.67
1992,GUCIK24L,23.02,0.001070,4.02
1993,KRCKC27L,8.39,0.000998,2.40
1994,KORAN17L,55.16,0.000997,5.97
1995,BATIR27L,161.63,0.000997,10.49
1996,GIRAK22L,218.30,0.000997,12.69
1997,FLIPE35L,49.26,0.000958,4.78
1998,ALYUN13L,69.54,0.000980,6.74
1999,TUSIT31L,55.95,0.000998,5.49
2000,YAKTT23L,210.12,0.000997,9.92
2001,MOBZ022L,32.44,0.000996,4.48
2002,GUMPK24L,34.66,0.000288,4.25
2003,KRTSU13L,24.70,0.002621,2.91
2004,CISIS22L,142.15,0.000998,9.49
2005,ALCTR42L,201.73,0.001945,11.79
2006,AYYOK13L,137.59,0.002940,8.80
2007,MAVIL12L,52.18,0.001994,5.78
2008,SOMER33L,98.19,0.001106,7.55
2009,CILTV27L,171.93,0.000988,9.78
2010,ALAGR26L,68.80,0.001989,6.74
2011,ILDME37L,140.38,0.001990,8.16
2012,BODYA14L,85.59,0.001307,6.70
2013,BOHEK11L,16.34,0.000997,3.16
2014,KRTMI41L,9.79,0.000997,2.53
2015,KRPSB11L,27.60,0.001995,3.55
2016,GBUKU12L,166.76,0.002992,10.35
2017,KARNE21L,18.56,0.001002,3.22
2018,KRTZE23L,137.44,0.000964,9.72
2019,ALCTR17L,56.30,0.002522,5.86
2020,GOLDE13L,68.59,0.002992,5.50
2021,YAKYU33L,57.71,0.001983,5.48
2022,THILLC7L,146.70,0.001504,8.87
2023,BODIN14L,104.86,0.001995,8.17
2024,KARTS12L,100.38,0.001012,8.09
2025,BOYKA13L,62.71,0.002044,6.32
2026,CESKE17L,133.05,0.004988,9.28
2027,GUNYL17L,56.94,0.001997,5.84
2028,BAKAA37L,3.23,0.000000,1.21
2029,KARPE13L,161.61,0.000998,8.80
2030,KRCUM11L,1.96,0.001996,1.10
2031,KONTU24L,64.22,0.000962,3.89
2032,KAHAM31L,4.87,0.001031,1.70
2033,TULIM37L,72.48,0.000998,6.42
2034,GIRLU32L,135.98,0.002033,9.82
2035,KRGTM27L,42.45,0.002002,5.33
2036,CESBL12L,292.48,0.002012,15.31
2037,KRTOF32L,121.38,0.001031,7.13
2038,KRBRS17L,33.93,0.003011,4.33
2039,KRKBR37L,79.85,0.000999,6.48
2040,SWGYA13L,142.36,0.005942,9.04
2041,BOCRS12L,366.73,0.001485,15.23
2042,KSMED32L,45.97,0.001599,5.54
2043,BOCRS37L,204.80,0.000997,10.56
2044,ALAKE27L,269.99,0.002320,13.04
2045,KRTUY32L,86.76,0.001994,7.76
2046,GUNDGG7L,38.86,0.000998,4.88
2047,ILDAH37L,93.85,0.001961,7.86
2048,KRTZE21L,3.31,0.000998,1.36
2049,KISSE27L,511.71,0.001964,17.47
2050,ALYNS23L,178.30,0.001979,8.54
2051,CESYS23L,164.82,0.001001,9.05
2052,BAG0122L,74.19,0.000000,7.11
2053,YAKMR31L,14.48,0.001578,3.03
2054,KEMYA73L,239.80,0.004988,11.76
2055,KARTO21L,23.73,0.002173,3.71
2056,KSDEP27L,120.72,0.000899,9.91
2057,CWPRO16L,184.87,0.002000,10.03
2058,CDILA27L,355.79,0.002234,14.93
2059,KSDEM11L,7.95,0.000000,2.17
2060,KRZAM23L,75.15,0.000999,6.44
2061,GUKIZ24L,99.94,0.005034,7.57
2062,ALABV37L,27.81,0.002023,4.30
2063,BODPI37L,144.09,0.000997,9.06
2064,KATYA23L,97.07,0.002990,7.70
2065,BODYA32L,129.14,0.002036,9.01
2066,CECIF26L,214.55,0.000988,8.32
2067,KRYNP32L,14.43,0.000997,2.99
2068,ILDAH24L,204.13,0.000998,10.57
2069,CWSLT22L,349.82,0.002030,14.81
2070,CESMI16L,126.32,0.001004,9.43
2071,KRTYT14L,81.30,0.002142,7.49
2072,YASAL12L,100.81,0.002993,8.18
2073,BODEM22L,435.59,0.002994,17.97
2074,CESOZ17L,257.64,0.004989,11.20
2075,TBUKUE4L,1409.65,0.001995,29.60
2076,CESUA32L,452.21,0.001995,16.89
2077,CESMK33L,29.69,0.001999,4.01
2078,CESBO11L,76.67,0.005041,6.49
2079,SWTEP12L,48.76,0.001988,5.59
2080,CESBL22L,311.09,0.002987,11.59
2081,MAVIL24L,53.70,0.002002,5.59
2082,KARHS22L,47.73,0.000998,5.62
2083,SUZER11L,160.75,0.001210,8.94
2084,KRTYT22L,60.28,0.000963,5.22
2085,BOSAT32L,89.63,0.001031,7.62
2086,KRTFK13L,14.17,0.000999,2.85
2087,BOKOY31L,21.15,0.001003,3.29
2088,KABIL12L,32.20,0.001988,4.98
2089,SEYBO11L,24.13,0.002141,3.67
2090,SMART17L,35345.60,0.001989,116.56
2091,KEFAL27L,267.94,0.001977,12.20
2092,KARZU31L,8.40,0.000997,2.00
2093,BOSYU27L,31.06,0.000997,4.41
2094,KARTS11L,44.45,0.000000,3.79
2095,KRKBM12L,57.14,0.000997,4.83
2096,KRTSUO2L,25.66,0.000998,4.06
2097,CESAZ11L,63.75,0.000000,6.03
2098,KRKBP17L,48.47,0.001023,5.59
2099,BOACB72L,124.38,0.002008,8.38
2100,BODTK22L,48.70,0.000998,5.27
2101,KRTCH22L,28.09,0.000999,4.21
2102,CESRT17L,73.04,0.000997,6.91
2103,BOSET27L,280.29,0.001000,11.54
2104,KRDRU13L,59.68,0.001028,5.67
2105,BBABY27L,301.46,0.001995,14.33
2106,MAVIL21L,10.65,0.000997,2.41
2107,GUAYE32L,251.71,0.000995,12.68
2108,BOMUMB3L,0.69,0.000998,0.75
2109,PAYAL03L,62.95,0.000997,6.54
2110,CESIV23L,216.84,0.000997,10.69
2111,GUBAIA7L,151.15,0.000000,9.77
2112,CESRO26L,33.65,0.000000,4.56
2113,CESRT44L,87.21,0.000991,7.49
2114,RAHBA37L,38.92,0.000998,4.86
2115,KRTSU73L,44.12,0.000000,5.43
2116,KATAD12L,45.76,0.000998,5.67
2117,KRTGE22L,104.82,0.000997,9.04
2118,KRTSUG3L,33.91,0.000000,3.60
2119,IZBOS32L,22.20,0.000997,3.78
2120,RUSTU32L,116.52,0.000997,6.76
2121,BOYAH11L,19.17,0.000000,3.58
2122,CWKCP26L,367.82,0.000997,15.58
2123,GUBAI77L,413.60,0.000997,16.70
2124,RAHBA12L,21.95,0.000000,3.65
2125,MEYBO12L,87.13,0.000997,7.44
2126,KCTIM21L,11.27,0.000997,2.20
2127,KSSEL11L,5.85,0.000000,1.73
2128,CESKE36L,75.12,0.001995,7.62
2129,GOLKI13L,41.89,0.000997,5.33
2130,KUCBU17L,109.47,0.000997,8.93
2131,BODTG27L,61.32,0.001001,5.15
2132,CWPRD17L,202.68,0.000994,11.18
2133,CEVGR12L,51.79,0.000999,5.94
2134,YAKYI32L,28.47,0.000000,4.18
2135,CESMO22L,27.00,0.000997,4.24
2136,KARNI21L,24.07,0.001994,3.60
2137,KRPSB32L,22.87,0.000998,3.70
2138,GUBOD13L,42.09,0.001995,5.27
2139,KSDEM37L,88.41,0.000997,7.14
2140,KRDOR12L,47.76,0.000997,5.58
2141,CECIF42L,901.15,0.000997,17.92
2142,ILHOT23L,134.73,0.000997,8.65
2143,BOMEY27L,41.24,0.000000,4.64
2144,CECAL22L,223.93,0.000997,11.43
2145,REBIS13L,213.38,0.001000,11.94
2146,KONTF27L,106.69,0.000993,8.59
2147,CECAL11L,80.57,0.002991,5.82
2148,UGSER21L,10.71,0.000998,2.48
2149,ILHOT22L,178.50,0.000998,10.69
2150,BOMEY13L,17.46,0.000971,3.20
2151,KREVA22L,81.44,0.000999,6.74
2152,YAKUM12L,29.58,0.000000,4.67
2153,CIFSU11L,75.75,0.000997,6.59
2154,ORMAZ32L,123.84,0.001995,8.61
2155,ALGCY32L,336.18,0.001995,15.54
2156,BOYAH33L,79.18,0.000998,6.98
2157,KRTNI23L,30.82,0.000997,4.43
2158,VERAT17L,82.03,0.000997,7.11
2159,KSSEL37L,44.16,0.000998,5.43
2160,ILDAH21L,25.14,0.000998,3.75
2161,KARPL17L,40.51,0.000997,4.84
2162,CESOV17L,10.03,0.001010,2.42
2163,KARPE11L,13.92,0.001007,2.72
2164,KRBUS21L,6.53,0.001028,1.98
2165,CESMA22L,122.41,0.000997,8.23
2166,CEVMR22L,16.37,0.000997,3.42
2167,BBABY23L,51.32,0.001027,6.07
2168,GUAKZD4L,80.55,0.000997,7.17
2169,KAISK21L,4.00,0.000984,1.41
2170,BOMUM17L,46.57,0.001994,5.51
2171,CESRT34L,71.37,0.000997,6.50
2172,CEALA14L,137.03,0.000998,9.05
2173,KRKOS23L,44.39,0.000988,5.26
2174,PAYAL22L,58.77,0.000998,5.50
2175,BOBAR23L,124.15,0.001015,8.60
2176,KATADG3L,321.06,0.000998,14.09
2177,KAKOR11L,31.18,0.000000,3.78
2178,GAZBO17L,103.50,0.000998,8.32
2179,KRDOD22L,46.60,0.000998,5.50
2180,MERTU22L,38.63,0.000000,4.69
2181,KRTYM17L,75.32,0.002006,7.12
2182,SUZER26L,79.41,0.000000,6.79
2183,TUSIT27L,147.85,0.000998,9.83
2184,NERGC13L,12.60,0.001995,2.65
2185,KRZAM32L,32.68,0.000997,4.46
2186,KRTSA37L,35.62,0.000997,3.72
2187,LIMNI17L,274.13,0.000997,10.43
2188,GUBAI32L,112.07,0.000997,7.88
2189,KUBUKC2L,86.90,0.000997,7.18
2190,BODRA22L,45.68,0.000997,5.29
2191,ALAGR36L,206545448230284754944.00,0.001001,4544727161.42
2192,DRTEK32L,76.92,0.000996,7.12
2193,KRKBC33L,79.91,0.000997,7.15
2194,BITTV15L,66.40,0.000000,5.99
2195,GUKIZ21L,51.38,0.001001,5.31
2196,MITOW22L,12.93,0.001929,2.82
2197,TBU0122L,82.62,0.000997,7.99
2198,SUZER33L,336.42,0.000997,12.50
2199,KRFAL37L,97.57,0.000998,7.87
2200,ORKAP17L,37.70,0.000000,4.85
2201,CESMA23L,65.71,0.001995,6.33
2202,HARES12L,113.52,0.000998,7.70
2203,GUKIZ11L,17.49,0.000997,2.87
2204,KARZU11L,19.67,0.000998,2.65
2205,SOMER14L,66.44,0.000000,6.73
2206,KRDOR23L,69.31,0.000997,6.52
2207,BOSPH23L,382.67,0.001995,13.43
2208,CESMI26L,143.10,0.001993,10.12
2209,BOYKA23L,90.58,0.000000,7.29
2210,GUMJA14L,121.05,0.000998,8.33
2211,ALPAZ33L,127.65,0.001993,9.05
2212,YORGI12L,362.82,0.000985,15.03
2213,KRKAP73L,190.73,0.002992,9.63
2214,B178737L,127.40,0.000997,7.94
